holdout,seed,seed_group,support_method,selected_attack_row_id,in_attack_train_pool,overlaps_attack_eval,selection_uses_attack_eval,selection_uses_final_ood_eval
holdout_bin_2,42,main_42_46,kcenter_32shot,4498,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,4510,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,6135,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,6136,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,6319,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,7094,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,7413,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,7429,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,8412,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,8755,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,8768,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,9042,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,9245,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,9348,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,9429,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,9474,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,9576,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,9602,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,9684,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,9685,True,False,False,False
holdout_bin_2,42,main_42_46,kcenter_32shot,9762,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,4273,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,4274,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,4275,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,4277,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,4298,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,4402,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,4442,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,4459,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,4462,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,4464,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,4473,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,4498,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,4510,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,6135,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,6136,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,6319,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,7094,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,7413,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,7429,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,8412,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,8755,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,8768,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,9042,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,9245,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,9348,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,9429,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,9474,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,9576,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,9602,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,9684,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,9685,True,False,False,False
holdout_bin_2,43,main_42_46,kcenter_32shot,9762,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,4273,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,4274,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,4275,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,4277,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,4298,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,4402,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,4442,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,4459,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,4462,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,4464,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,4473,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,4498,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,4510,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,6135,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,6136,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,6319,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,7094,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,7413,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,7429,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,8412,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,8755,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,8768,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,9042,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,9245,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,9348,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,9429,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,9474,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,9576,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,9602,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,9684,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,9685,True,False,False,False
holdout_bin_2,44,main_42_46,kcenter_32shot,9762,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,4273,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,4274,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,4275,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,4277,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,4298,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,4402,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,4442,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,4459,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,4462,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,4464,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,4473,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,4498,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,4510,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,6135,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,6136,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,6319,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,7094,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,7413,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,7429,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,8412,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,8755,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,8768,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,9042,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,9245,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,9348,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,9429,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,9474,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,9576,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,9602,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,9684,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,9685,True,False,False,False
holdout_bin_2,45,main_42_46,kcenter_32shot,9762,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,4273,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,4274,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,4275,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,4277,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,4298,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,4402,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,4442,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,4459,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,4462,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,4464,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,4473,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,4498,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,4510,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,6135,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,6136,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,6319,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,7094,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,7413,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,7429,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,8412,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,8755,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,8768,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,9042,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,9245,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,9348,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,9429,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,9474,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,9576,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,9602,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,9684,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,9685,True,False,False,False
holdout_bin_2,46,main_42_46,kcenter_32shot,9762,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,4273,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,4274,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,4275,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,4277,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,4298,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,4402,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,4442,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,4459,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,4462,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,4464,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,4473,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,4498,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,4510,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,6135,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,6136,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,6319,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,7094,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,7413,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,7429,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,8412,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,8755,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,8768,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,9042,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,9245,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,9348,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,9429,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,9474,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,9576,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,9602,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,9684,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,9685,True,False,False,False
holdout_bin_2,47,heldout_47_51,kcenter_32shot,9762,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,4273,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,4274,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,4275,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,4277,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,4298,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,4402,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,4442,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,4459,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,4462,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,4464,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,4473,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,4498,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,4510,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,6135,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,6136,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,6319,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,7094,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,7413,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,7429,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,8412,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,8755,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,8768,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,9042,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,9245,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,9348,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,9429,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,9474,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,9576,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,9602,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,9684,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,9685,True,False,False,False
holdout_bin_2,48,heldout_47_51,kcenter_32shot,9762,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,4273,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,4274,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,4275,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,4277,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,4298,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,4402,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,4442,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,4459,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,4462,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,4464,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,4473,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,4498,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,4510,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,6135,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,6136,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,6319,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,7094,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,7413,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,7429,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,8412,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,8755,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,8768,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,9042,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,9245,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,9348,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,9429,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,9474,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,9576,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,9602,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,9684,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,9685,True,False,False,False
holdout_bin_2,49,heldout_47_51,kcenter_32shot,9762,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,4273,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,4274,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,4275,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,4277,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,4298,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,4402,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,4442,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,4459,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,4462,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,4464,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,4473,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,4498,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,4510,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,6135,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,6136,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,6319,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,7094,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,7413,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,7429,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,8412,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,8755,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,8768,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,9042,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,9245,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,9348,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,9429,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,9474,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,9576,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,9602,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,9684,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,9685,True,False,False,False
holdout_bin_2,50,heldout_47_51,kcenter_32shot,9762,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,4273,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,4274,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,4275,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,4277,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,4298,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,4402,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,4442,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,4459,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,4462,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,4464,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,4473,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,4498,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,4510,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,6135,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,6136,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,6319,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,7094,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,7413,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,7429,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,8412,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,8755,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,8768,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,9042,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,9245,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,9348,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,9429,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,9474,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,9576,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,9602,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,9684,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,9685,True,False,False,False
holdout_bin_2,51,heldout_47_51,kcenter_32shot,9762,True,False,False,False
