role,phase,held_value,include_held,episode_id,member_rows,first_frame_index,last_frame_index
id_calib,fit,iotsim-hydraulic-system,False,0091bf1108c94170d3e6,18,35381,35613
id_calib,fit,iotsim-hydraulic-system,False,0155b3dcaad99cb15d5e,2,37293,37300
id_calib,fit,iotsim-hydraulic-system,False,01960a71d91e915fba92,19,40792,41024
id_calib,fit,iotsim-hydraulic-system,False,01e19274a6692bc248bf,6,3408,3450
id_calib,fit,iotsim-hydraulic-system,False,037edbd5c90a8d8857ea,6,3478,3513
id_calib,fit,iotsim-hydraulic-system,False,03e36ac6566760ee1835,16,43624,43870
id_calib,fit,iotsim-hydraulic-system,False,041ff2c3396e8d012d22,1,2248,2248
id_calib,fit,iotsim-hydraulic-system,False,05d912ec3b2537dbbc36,4,5207,5235
id_calib,fit,iotsim-hydraulic-system,False,05ed8d34ff4f73abdc8f,5,2452,2487
id_calib,fit,iotsim-hydraulic-system,False,061485431cf87114c79a,16,51874,52106
id_calib,fit,iotsim-hydraulic-system,False,0742f28c67b2b735f5e0,11,47468,47588
id_calib,fit,iotsim-hydraulic-system,False,074465f033c1fa6898c3,6,1089,1152
id_calib,fit,iotsim-hydraulic-system,False,07c5b7570a1ee5970d9a,4,3794,3815
id_calib,fit,iotsim-hydraulic-system,False,0884fbb7cc9e7a3644d3,1,2719,2719
id_calib,fit,iotsim-hydraulic-system,False,08f3021da3f0cd63bedf,6,1342,1377
id_calib,fit,iotsim-hydraulic-system,False,09074b19ecca8ed24703,18,51614,51860
id_calib,fit,iotsim-hydraulic-system,False,0965b84c6d231ab9e9d3,19,46955,47201
id_calib,fit,iotsim-hydraulic-system,False,096df53aa38aba865176,8,5038,5115
id_calib,fit,iotsim-hydraulic-system,False,0acd6105b674d8ba2445,18,48789,49021
id_calib,fit,iotsim-hydraulic-system,False,0b34e78f153070507e0b,1,1813,1813
id_calib,fit,iotsim-hydraulic-system,False,0d1c44c247fa9657e391,9,37328,37440
id_calib,fit,iotsim-hydraulic-system,False,0d2da2c03d67f21a267e,19,33793,34039
id_calib,fit,iotsim-hydraulic-system,False,0dd42d0a02262bdeeaf3,6,2663,2712
id_calib,fit,iotsim-hydraulic-system,False,0e94afa7739185af0c6d,4,2030,2051
id_calib,fit,iotsim-hydraulic-system,False,0f7b4649afe96d0a3a62,5,3302,3373
id_calib,fit,iotsim-hydraulic-system,False,100ab2452e2df189598a,18,38712,38958
id_calib,fit,iotsim-hydraulic-system,False,10c827c97667705ec80d,3,4666,4708
id_calib,fit,iotsim-hydraulic-system,False,1171e260e0445ff07451,5,962,997
id_calib,fit,iotsim-hydraulic-system,False,11c727602c954a4d1d46,16,33055,33273
id_calib,fit,iotsim-hydraulic-system,False,12bae2c2a64e0b22d72b,18,45205,45437
id_calib,fit,iotsim-hydraulic-system,False,133718a5bc0c3e2bf7b3,1,33140,33140
id_calib,fit,iotsim-hydraulic-system,False,1353a26255c0d0aefe89,8,39724,39844
id_calib,fit,iotsim-hydraulic-system,False,139e02ab41167adf25a3,1,32100,32100
id_calib,fit,iotsim-hydraulic-system,False,13f9f1b436575daf6799,17,30216,30448
id_calib,fit,iotsim-hydraulic-system,False,13fa35cf183b250e4251,5,4588,4623
id_calib,fit,iotsim-hydraulic-system,False,1521357f2968ad67daab,16,51368,51600
id_calib,fit,iotsim-hydraulic-system,False,1577bdf7b4ed2a88ec83,9,47461,47595
id_calib,fit,iotsim-hydraulic-system,False,1670529775e6817fc99b,2,7,28
id_calib,fit,iotsim-hydraulic-system,False,17740603d24b4d494120,17,49035,49281
id_calib,fit,iotsim-hydraulic-system,False,1801ca11f7d813aeae43,16,35627,35859
id_calib,fit,iotsim-hydraulic-system,False,180f160541df75408ab9,1,39865,39865
id_calib,fit,iotsim-hydraulic-system,False,1936ed63140a4e2345d8,18,40293,40525
id_calib,fit,iotsim-hydraulic-system,False,195e7f395c1aa92569c3,20,36126,36372
id_calib,fit,iotsim-hydraulic-system,False,196ae177f3b98a38766a,1,50188,50188
id_calib,fit,iotsim-hydraulic-system,False,1a1f879cfaf1da67831d,10,37138,37258
id_calib,fit,iotsim-hydraulic-system,False,1a5584c72414e9802cd4,18,38459,38705
id_calib,fit,iotsim-hydraulic-system,False,1b3ecc460cde6378de2a,1,1651,1651
id_calib,fit,iotsim-hydraulic-system,False,1b58a7829aa65f42799c,7,1412,1482
id_calib,fit,iotsim-hydraulic-system,False,1b9f8690e21214ee36b9,6,4230,4279
id_calib,fit,iotsim-hydraulic-system,False,1ce7c5de4411fbeba14b,6,4968,5003
id_calib,fit,iotsim-hydraulic-system,False,1e711a717d8b671369b3,4,681,758
id_calib,fit,iotsim-hydraulic-system,False,1f600b404179ae8e9c3b,2,39872,39879
id_calib,fit,iotsim-hydraulic-system,False,218d168ee3306705aac3,6,4715,4778
id_calib,fit,iotsim-hydraulic-system,False,21a092bd1a36a5df186f,3,5136,5165
id_calib,fit,iotsim-hydraulic-system,False,21ad008cfb05a60bdd41,10,50047,50167
id_calib,fit,iotsim-hydraulic-system,False,222bd7d5a09f6bf62255,19,36632,36878
id_calib,fit,iotsim-hydraulic-system,False,22d947c8f4eedcb8d150,20,40033,40279
id_calib,fit,iotsim-hydraulic-system,False,23219b57787f4c668783,6,3829,3893
id_calib,fit,iotsim-hydraulic-system,False,244858ec2ca4239b5954,1,50216,50216
id_calib,fit,iotsim-hydraulic-system,False,245596cd04970e26d892,20,48023,48269
id_calib,fit,iotsim-hydraulic-system,False,246da0f2661626d76ab7,19,43371,43603
id_calib,fit,iotsim-hydraulic-system,False,2473632169130752885a,5,2824,2895
id_calib,fit,iotsim-hydraulic-system,False,24bb90061083820ae8e4,7,1004,1075
id_calib,fit,iotsim-hydraulic-system,False,24c426eccfafd66291ac,9,42303,42423
id_calib,fit,iotsim-hydraulic-system,False,2525f0836c73ec2df8ad,7,2902,2972
id_calib,fit,iotsim-hydraulic-system,False,253d2932c7f9bc1a8341,5,5460,5516
id_calib,fit,iotsim-hydraulic-system,False,25bac83323fc09818182,18,49794,50040
id_calib,fit,iotsim-hydraulic-system,False,25e39a1c218f490a8b40,18,38972,39204
id_calib,fit,iotsim-hydraulic-system,False,26a17db1593e31a4cb74,6,2417,2480
id_calib,fit,iotsim-hydraulic-system,False,26cf2b96e8427e951e17,1,32128,32128
id_calib,fit,iotsim-hydraulic-system,False,278e5b21e9002b323389,19,51361,51607
id_calib,fit,iotsim-hydraulic-system,False,2868bd0f573db9caefac,5,3822,3886
id_calib,fit,iotsim-hydraulic-system,False,28dec464c3da3394a6d1,5,3984,4061
id_calib,fit,iotsim-hydraulic-system,False,295679eae6c6efa60a48,1,37806,37806
id_calib,fit,iotsim-hydraulic-system,False,2d1d12680a96b9942fad,18,49541,49787
id_calib,fit,iotsim-hydraulic-system,False,2d375576494ee51f41b5,12,39893,40026
id_calib,fit,iotsim-hydraulic-system,False,2d6e6ca13b2ee37bf816,18,48276,48522
id_calib,fit,iotsim-hydraulic-system,False,2dc78ceacfc1ee281413,19,43111,43357
id_calib,fit,iotsim-hydraulic-system,False,2dcf7d3ca3217401fb56,18,31720,31966
id_calib,fit,iotsim-hydraulic-system,False,2e8c07ae68fea42d9f37,16,44636,44868
id_calib,fit,iotsim-hydraulic-system,False,2f3f1b8d72d273cfa1f9,18,46463,46695
id_calib,fit,iotsim-hydraulic-system,False,2fbd27ac0021de895a8e,17,42619,42851
id_calib,fit,iotsim-hydraulic-system,False,2fe93f437e7922564391,18,46203,46449
id_calib,fit,iotsim-hydraulic-system,False,30046526e5cf9b4ce122,16,48052,48262
id_calib,fit,iotsim-hydraulic-system,False,3015b037060fe8d139b9,20,43617,43863
id_calib,fit,iotsim-hydraulic-system,False,305172bd2fb264291b4b,7,4153,4209
id_calib,fit,iotsim-hydraulic-system,False,31aa55e1031440914669,8,3063,3134
id_calib,fit,iotsim-hydraulic-system,False,31f486467298510d7f18,8,50054,50160
id_calib,fit,iotsim-hydraulic-system,False,32185537fe95379ee51f,10,44882,45002
id_calib,fit,iotsim-hydraulic-system,False,32206d0283fb5e2ad66c,17,30722,30954
id_calib,fit,iotsim-hydraulic-system,False,3235e60cb19de5548e77,1,41903,41903
id_calib,fit,iotsim-hydraulic-system,False,33ec5ed92edbabf3f933,10,31973,32107
id_calib,fit,iotsim-hydraulic-system,False,34b9c5a9d3d620dbf7df,18,51867,52099
id_calib,fit,iotsim-hydraulic-system,False,35b03cdca73aeac8a46b,16,36892,37124
id_calib,fit,iotsim-hydraulic-system,False,3622289c24a4dfa6c3fc,18,36885,37117
id_calib,fit,iotsim-hydraulic-system,False,364ce1cc2f558bdb29d7,6,927,990
id_calib,fit,iotsim-hydraulic-system,False,37c57465416b9a7ddb25,11,34552,34672
id_calib,fit,iotsim-hydraulic-system,False,39877f56854ddb9b32fa,4,2909,2937
id_calib,fit,iotsim-hydraulic-system,False,3a5de21f29fc7e1c61f5,18,32535,32767
id_calib,fit,iotsim-hydraulic-system,False,3b4433f5baf41688d594,3,3084,3099
id_calib,fit,iotsim-hydraulic-system,False,3b5c59abe010d2dcdba1,1,42409,42409
id_calib,fit,iotsim-hydraulic-system,False,3bbc0f1705b2081e721c,7,3991,4047
id_calib,fit,iotsim-hydraulic-system,False,3bc5df03547eaff9ef5d,5,1124,1159
id_calib,fit,iotsim-hydraulic-system,False,3c39ec8fe94b4bad3a2d,6,3626,3703
id_calib,fit,iotsim-hydraulic-system,False,3ecbb2b2fa1ebc334f1b,3,1250,1314
id_calib,fit,iotsim-hydraulic-system,False,4154ee9acab1d042f781,1,32121,32121
id_calib,fit,iotsim-hydraulic-system,False,424eeec1d058af2347e6,20,30462,30708
id_calib,fit,iotsim-hydraulic-system,False,4254cf2ea2185b6a8d5d,5,618,674
id_calib,fit,iotsim-hydraulic-system,False,428a27dc165d419dd233,9,45072,45184
id_calib,fit,iotsim-hydraulic-system,False,44ba8534892ba2518107,18,31221,31453
id_calib,fit,iotsim-hydraulic-system,False,4524dd9621f6d3944c62,7,3316,3380
id_calib,fit,iotsim-hydraulic-system,False,462719a1ddb17a9f2c76,18,51621,51853
id_calib,fit,iotsim-hydraulic-system,False,46b6a8f65d4a4b9dc481,1,36991,36991
id_calib,fit,iotsim-hydraulic-system,False,46c61a60d50de28dcd88,14,29760,29942
id_calib,fit,iotsim-hydraulic-system,False,46e27bdab5b555c3681a,17,37447,37693
id_calib,fit,iotsim-hydraulic-system,False,473ebe05f3099c72f404,6,288,323
id_calib,fit,iotsim-hydraulic-system,False,47430b9f9a84d804651f,19,50363,50595
id_calib,fit,iotsim-hydraulic-system,False,4855bd110da1a369bef5,5,2494,2571
id_calib,fit,iotsim-hydraulic-system,False,4906a3d26dbc2b419557,4,843,920
id_calib,fit,iotsim-hydraulic-system,False,498258e90825037b6693,15,30469,30687
id_calib,fit,iotsim-hydraulic-system,False,49af35f5200896a53990,6,4392,4441
id_calib,fit,iotsim-hydraulic-system,False,4aff5d5620cbe83ad170,7,2817,2881
id_calib,fit,iotsim-hydraulic-system,False,4b315f1d4b5ed5ff877f,18,45444,45690
id_calib,fit,iotsim-hydraulic-system,False,4b44c591ca34f9d0bc49,19,33287,33533
id_calib,fit,iotsim-hydraulic-system,False,4b8d34e5c95f4e99f6cf,17,41797,42029
id_calib,fit,iotsim-hydraulic-system,False,4d95e9515833a97653d9,2,32142,32149
id_calib,fit,iotsim-hydraulic-system,False,4ebb2397dff12d32d617,18,48529,48761
id_calib,fit,iotsim-hydraulic-system,False,4ebc1405ccaae8b13bf6,8,4068,4139
id_calib,fit,iotsim-hydraulic-system,False,4ecd4a1b38c4cc393dd9,6,274,351
id_calib,fit,iotsim-hydraulic-system,False,4f4b6aa3dbe4b2e9bb0b,17,35374,35606
id_calib,fit,iotsim-hydraulic-system,False,5165d52a53b583ac7dce,5,1018,1082
id_calib,fit,iotsim-hydraulic-system,False,516b13084f8a67b9552b,8,32170,32268
id_calib,fit,iotsim-hydraulic-system,False,516e39d69b7302360909,17,40539,40771
id_calib,fit,iotsim-hydraulic-system,False,522aca0d5244e69836d4,4,5045,5073
id_calib,fit,iotsim-hydraulic-system,False,5257466c3486baf6cdab,1,39324,39324
id_calib,fit,iotsim-hydraulic-system,False,52839702918e6439375d,5,5298,5354
id_calib,fit,iotsim-hydraulic-system,False,52e41fcd70d75d767712,1,1489,1489
id_calib,fit,iotsim-hydraulic-system,False,539492375b69f4ba8893,18,40286,40532
id_calib,fit,iotsim-hydraulic-system,False,53daa420d12471ef6bc2,5,4244,4300
id_calib,fit,iotsim-hydraulic-system,False,55971306337ad1b0c304,19,44629,44875
id_calib,fit,iotsim-hydraulic-system,False,5618f7921ac66c79c190,8,850,913
id_calib,fit,iotsim-hydraulic-system,False,56e9446cdca4451f679f,17,37707,37939
id_calib,fit,iotsim-hydraulic-system,False,57309b8c97922f7a19a7,8,4476,4539
id_calib,fit,iotsim-hydraulic-system,False,58a29bc45073a133374c,5,52120,52170
id_calib,fit,iotsim-hydraulic-system,False,591f89e6497bf66dad81,4,4469,4546
id_calib,fit,iotsim-hydraulic-system,False,593374304fc5e228595b,17,45957,46189
id_calib,fit,iotsim-hydraulic-system,False,59a6d2ab9d78f7eed2e8,1,47623,47623
id_calib,fit,iotsim-hydraulic-system,False,59c2446f5b6c116bba9e,10,42296,42430
id_calib,fit,iotsim-hydraulic-system,False,5c806556c3d3ac5f6e37,7,3555,3619
id_calib,fit,iotsim-hydraulic-system,False,5cdce8b955e90e3c697b,5,1672,1728
id_calib,fit,iotsim-hydraulic-system,False,5d1ab36826e2372d6c97,4,4876,4940
id_calib,fit,iotsim-hydraulic-system,False,5da4b50a8a8b5de15eb1,4,52113,52155
id_calib,fit,iotsim-hydraulic-system,False,5dd036d9ec21fb7eaa1a,9,4314,4385
id_calib,fit,iotsim-hydraulic-system,False,5e333f0d238f50e0d9b6,17,35114,35360
id_calib,fit,iotsim-hydraulic-system,False,5f995b0667b9682224db,19,51108,51354
id_calib,fit,iotsim-hydraulic-system,False,5fcab6d91d6da6bf8f6d,1,31819,31819
id_calib,fit,iotsim-hydraulic-system,False,60f8aa828615c19f98b3,8,1257,1321
id_calib,fit,iotsim-hydraulic-system,False,61b8a133a84b1f3947cb,1,45557,45557
id_calib,fit,iotsim-hydraulic-system,False,61bb12defe8c80019959,5,4146,4223
id_calib,fit,iotsim-hydraulic-system,False,62014bcb3de83f4ed348,18,39478,39710
id_calib,fit,iotsim-hydraulic-system,False,62578d53e815e979af55,3,4307,4363
id_calib,fit,iotsim-hydraulic-system,False,628c070571b441df14b4,19,35121,35367
id_calib,fit,iotsim-hydraulic-system,False,6373bfd58a4236033269,1,31067,31067
id_calib,fit,iotsim-hydraulic-system,False,652c56ef0c986051f812,17,44383,44615
id_calib,fit,iotsim-hydraulic-system,False,65340f4969d693b8a0d9,17,51115,51347
id_calib,fit,iotsim-hydraulic-system,False,6792859c88a75d68bd9b,9,32156,32261
id_calib,fit,iotsim-hydraulic-system,False,67afe7a389c8a3a73de8,19,32275,32521
id_calib,fit,iotsim-hydraulic-system,False,698eea6b8f3e06e93dd4,6,604,653
id_calib,fit,iotsim-hydraulic-system,False,69cdf87244a68bb4d53a,7,365,421
id_calib,fit,iotsim-hydraulic-system,False,6a43eb0782ed2186c80d,15,29753,29949
id_calib,fit,iotsim-hydraulic-system,False,6a5343c2e9bd97c94baf,6,2192,2234
id_calib,fit,iotsim-hydraulic-system,False,6d0023950e9e3eb96bb0,7,3717,3773
id_calib,fit,iotsim-hydraulic-system,False,6dce6190046290c60faf,11,34728,34854
id_calib,fit,iotsim-hydraulic-system,False,6e62002c1097121249f8,17,34868,35100
id_calib,fit,iotsim-hydraulic-system,False,6eec22567adad2594eb0,19,45697,45943
id_calib,fit,iotsim-hydraulic-system,False,6f69f38dd1027eeea600,3,0,21
id_calib,fit,iotsim-hydraulic-system,False,6f98c0fab56e98f109a6,5,765,822
id_calib,fit,iotsim-hydraulic-system,False,6fbcadd6c6a4e0d97601,1,34700,34700
id_calib,fit,iotsim-hydraulic-system,False,700e23a58061b2116091,18,36379,36625
id_calib,fit,iotsim-hydraulic-system,False,701408eb89c73e80f0ff,6,56,98
id_calib,fit,iotsim-hydraulic-system,False,715b62fa0701e7cbfb87,1,45065,45065
id_calib,fit,iotsim-hydraulic-system,False,72562770644830ea74fa,1,37307,37307
id_calib,fit,iotsim-hydraulic-system,False,73283aab07ab0bf83418,17,40546,40778
id_calib,fit,iotsim-hydraulic-system,False,735287a20a5a1c95edf2,18,35880,36112
id_calib,fit,iotsim-hydraulic-system,False,73cc5829c81edb419b51,17,33554,33786
id_calib,fit,iotsim-hydraulic-system,False,746f9c79c3487ee92a28,1,39830,39830
id_calib,fit,iotsim-hydraulic-system,False,74711b21537fdbf11a27,1,48389,48389
id_calib,fit,iotsim-hydraulic-system,False,7502d2d0f52dd3d7ff8d,3,4082,4124
id_calib,fit,iotsim-hydraulic-system,False,751a0a5cc3f73a26494a,17,49801,50033
id_calib,fit,iotsim-hydraulic-system,False,7559a5e63179b82cc40d,6,112,189
id_calib,fit,iotsim-hydraulic-system,False,765178363b725becca65,6,1756,1798
id_calib,fit,iotsim-hydraulic-system,False,77ccb66999977f751d84,17,45198,45430
id_calib,fit,iotsim-hydraulic-system,False,78324c75a3d47be5f0cc,19,33034,33280
id_calib,fit,iotsim-hydraulic-system,False,785bce3a5bd0e75e1166,19,43884,44116
id_calib,fit,iotsim-hydraulic-system,False,78651b59423493ffe731,8,5200,5277
id_calib,fit,iotsim-hydraulic-system,False,79b6d4756002379e1e20,6,4553,4616
id_calib,fit,iotsim-hydraulic-system,False,7a4a7f518606e1a8c6f4,4,1419,1447
id_calib,fit,iotsim-hydraulic-system,False,7a99701489cc97255bc3,16,49295,49527
id_calib,fit,iotsim-hydraulic-system,False,7c3185028b75bf231851,17,40785,41031
id_calib,fit,iotsim-hydraulic-system,False,7c43958bee7144a02488,9,4630,4701
id_calib,fit,iotsim-hydraulic-system,False,7cfe650309210b940dee,10,37314,37433
id_calib,fit,iotsim-hydraulic-system,False,7d5e6804a21dd769a4a5,18,34053,34285
id_calib,fit,iotsim-hydraulic-system,False,7d64a4bff12feca0f340,17,46962,47194
id_calib,fit,iotsim-hydraulic-system,False,7db0a6cd310330af2f62,1,51474,51474
id_calib,fit,iotsim-hydraulic-system,False,7de7999de15928b5d1a2,2,2726,2733
id_calib,fit,iotsim-hydraulic-system,False,7f458ab79cd23009e1ae,1,46309,46309
id_calib,fit,iotsim-hydraulic-system,False,7f6265a0f9b0bf8cf412,18,38719,38951
id_calib,fit,iotsim-hydraulic-system,False,80e37360dc10a3b3499e,17,46210,46428
id_calib,fit,iotsim-hydraulic-system,False,81ff68155f33165a2778,6,3246,3288
id_calib,fit,iotsim-hydraulic-system,False,827277525ca3db2cfd70,1,45037,45037
id_calib,fit,iotsim-hydraulic-system,False,82ca650a8a45505be515,1,42718,42718
id_calib,fit,iotsim-hydraulic-system,False,83221f83703c8501c3d6,18,38965,39211
id_calib,fit,iotsim-hydraulic-system,False,833bb1d5239805b07844,1,39886,39886
id_calib,fit,iotsim-hydraulic-system,False,845d8602a46ced82b6af,1,47883,47883
id_calib,fit,iotsim-hydraulic-system,False,847f67d597a1b72673f0,20,35620,35866
id_calib,fit,iotsim-hydraulic-system,False,84aceea6f8fd0e743bb1,8,688,751
id_calib,fit,iotsim-hydraulic-system,False,85025558815f70a1efdd,18,30715,30947
id_calib,fit,iotsim-hydraulic-system,False,85082910ef4777d5ccc3,1,48775,48775
id_calib,fit,iotsim-hydraulic-system,False,851a4945c188706d22fd,2,829,836
id_calib,fit,iotsim-hydraulic-system,False,85687cf2a79a717c1444,5,3710,3787
id_calib,fit,iotsim-hydraulic-system,False,8611e567722741a21996,19,30209,30455
id_calib,fit,iotsim-hydraulic-system,False,863f3a0a76faeff2ce9d,11,47637,47756
id_calib,fit,iotsim-hydraulic-system,False,865f018f9c87c5746246,2,34707,34714
id_calib,fit,iotsim-hydraulic-system,False,8666162bf29f49314459,17,39225,39457
id_calib,fit,iotsim-hydraulic-system,False,86baf72fdc1e55e3404a,19,49042,49274
id_calib,fit,iotsim-hydraulic-system,False,8753687637d726382295,18,32528,32774
id_calib,fit,iotsim-hydraulic-system,False,876cb1bc87aff857b43c,6,2579,2642
id_calib,fit,iotsim-hydraulic-system,False,88181834ea5e3a7dbce4,18,29956,30202
id_calib,fit,iotsim-hydraulic-system,False,890923646d5a789b0445,2,47609,47616
id_calib,fit,iotsim-hydraulic-system,False,8afea84c721a9a9dc09a,18,50616,50848
id_calib,fit,iotsim-hydraulic-system,False,8b41fd9b7ddb1fe8ac20,2,1510,1531
id_calib,fit,iotsim-hydraulic-system,False,8bd4e15fabfc7059759f,17,43877,44123
id_calib,fit,iotsim-hydraulic-system,False,8c79d3ce39ae5df8f1b0,17,32781,33027
id_calib,fit,iotsim-hydraulic-system,False,90bd98a0153b2d3839e4,17,42612,42844
id_calib,fit,iotsim-hydraulic-system,False,91ad4f00a1854b9fa3bb,7,1574,1644
id_calib,fit,iotsim-hydraulic-system,False,924de501f64d618bd0a2,1,49907,49907
id_calib,fit,iotsim-hydraulic-system,False,94594f69d9af2ab68451,6,3464,3541
id_calib,fit,iotsim-hydraulic-system,False,94759b5c29c0dd5f23bf,19,30968,31207
id_calib,fit,iotsim-hydraulic-system,False,94a5477be07003035c4a,2,34686,34693
id_calib,fit,iotsim-hydraulic-system,False,950791a63d98c6ba5996,17,38206,38438
id_calib,fit,iotsim-hydraulic-system,False,957f8beda20b9fc9cbc7,17,37953,38185
id_calib,fit,iotsim-hydraulic-system,False,964d7cf756a36da1a576,17,32282,32514
id_calib,fit,iotsim-hydraulic-system,False,969d987490ac808405f3,2,42437,42444
id_calib,fit,iotsim-hydraulic-system,False,96be4b7d247cc9db639a,5,358,435
id_calib,fit,iotsim-hydraulic-system,False,9872e872ad4e28626d34,1,32135,32135
id_calib,fit,iotsim-hydraulic-system,False,99807a3486d1db8a69fa,5,4406,4462
id_calib,fit,iotsim-hydraulic-system,False,9a53a8cba9bfedefc013,18,47215,47454
id_calib,fit,iotsim-hydraulic-system,False,9ba86e08748d6344f2b3,5,2108,2164
id_calib,fit,iotsim-hydraulic-system,False,9bce2ef6204a70fe57f6,4,5382,5403
id_calib,fit,iotsim-hydraulic-system,False,9c96a819867ff24f50de,6,1180,1215
id_calib,fit,iotsim-hydraulic-system,False,9caaa99feb8a90d7c348,9,44889,45009
id_calib,fit,iotsim-hydraulic-system,False,9cb07730d70ecd77fe95,15,47799,48009
id_calib,fit,iotsim-hydraulic-system,False,9d393b827ca7587c65f9,18,31214,31460
id_calib,fit,iotsim-hydraulic-system,False,9de4e27bb62967d2adb6,9,50237,50349
id_calib,fit,iotsim-hydraulic-system,False,9f0817675625860db458,17,43118,43350
id_calib,fit,iotsim-hydraulic-system,False,9fb221d8cfdaf0c765fa,6,126,161
id_calib,fit,iotsim-hydraulic-system,False,9fd0022194e1b9ccb630,1,2087,2087
id_calib,fit,iotsim-hydraulic-system,False,9fe1f0232a1433e2715e,8,5361,5439
id_calib,fit,iotsim-hydraulic-system,False,9fe34f1b443832632334,19,32788,33020
id_calib,fit,iotsim-hydraulic-system,False,9fec7af7d967dbd9fd5c,1,50722,50722
id_calib,fit,iotsim-hydraulic-system,False,a01623031d1b9834b906,7,203,267
id_calib,fit,iotsim-hydraulic-system,False,a0794ea03218890222c1,1,47630,47630
id_calib,fit,iotsim-hydraulic-system,False,a12531f52afb1c915529,18,33308,33540
id_calib,fit,iotsim-hydraulic-system,False,a189358bbcadb72633ab,1,50209,50209
id_calib,fit,iotsim-hydraulic-system,False,a2171389f35d722e4981,1,30561,30561
id_calib,fit,iotsim-hydraulic-system,False,a23263e52fe86d403dd9,17,41544,41776
id_calib,fit,iotsim-hydraulic-system,False,a2e99e5810860a396796,2,50195,50202
id_calib,fit,iotsim-hydraulic-system,False,a3c9e083554b276e276f,19,50855,51101
id_calib,fit,iotsim-hydraulic-system,False,a456191f5ad8403c4908,18,37960,38192
id_calib,fit,iotsim-hydraulic-system,False,a4960babfe948f2ec6a3,17,31727,31959
id_calib,fit,iotsim-hydraulic-system,False,a4c58ce7f71dfd5f778a,6,1658,1707
id_calib,fit,iotsim-hydraulic-system,False,a64eb8b29e62680ba3de,2,42458,42465
id_calib,fit,iotsim-hydraulic-system,False,a6f6d7940ae0a57ee6fe,9,1496,1567
id_calib,fit,iotsim-hydraulic-system,False,a71db84a5b588f13faec,17,43364,43610
id_calib,fit,iotsim-hydraulic-system,False,a75f8d73bfb1d475418b,18,31474,31706
id_calib,fit,iotsim-hydraulic-system,False,a7a6eef774a4e18dd126,19,49288,49534
id_calib,fit,iotsim-hydraulic-system,False,aa0665e5dc026fede050,18,41551,41783
id_calib,fit,iotsim-hydraulic-system,False,aa4977ea8b113ed0a930,19,41298,41530
id_calib,fit,iotsim-hydraulic-system,False,ab6b65f96d28afcd3ddd,8,3148,3211
id_calib,fit,iotsim-hydraulic-system,False,ac6347ab3d599f943ceb,18,33547,33779
id_calib,fit,iotsim-hydraulic-system,False,aca60ed93c027d937295,18,47208,47440
id_calib,fit,iotsim-hydraulic-system,False,ad027919583b15097369,6,5446,5495
id_calib,fit,iotsim-hydraulic-system,False,adcb36d7a5e25849b8e3,5,2614,2649
id_calib,fit,iotsim-hydraulic-system,False,b12c745c91721a5c5867,8,34559,34679
id_calib,fit,iotsim-hydraulic-system,False,b141c63cac564dcff952,4,3141,3218
id_calib,fit,iotsim-hydraulic-system,False,b18702b6de3f98d574eb,1,45016,45016
id_calib,fit,iotsim-hydraulic-system,False,b19e9f5562a050838e9c,17,45451,45683
id_calib,fit,iotsim-hydraulic-system,False,b4238f0c84b7fecba15b,5,1946,2002
id_calib,fit,iotsim-hydraulic-system,False,b42dcb357ecb8a3f2ea5,5,456,512
id_calib,fit,iotsim-hydraulic-system,False,b4f1b6377ed593eeec3f,10,45058,45191
id_calib,fit,iotsim-hydraulic-system,False,b812fdc2f47ef7c4641f,11,42479,42605
id_calib,fit,iotsim-hydraulic-system,False,b8ca0d4641b4f140ef5c,4,787,815
id_calib,fit,iotsim-hydraulic-system,False,ba3a4975580b76bf0c3e,20,42858,43104
id_calib,fit,iotsim-hydraulic-system,False,bac09b0cc0410d40b861,9,31980,32093
id_calib,fit,iotsim-hydraulic-system,False,bb4af99260a01fab98f5,1,35227,35227
id_calib,fit,iotsim-hydraulic-system,False,bb68b9f36cfc0f1633d0,18,31467,31713
id_calib,fit,iotsim-hydraulic-system,False,bbc8924e48e9cd132037,17,41045,41277
id_calib,fit,iotsim-hydraulic-system,False,bc070aa818ffa22be633,17,42050,42282
id_calib,fit,iotsim-hydraulic-system,False,bd28c8de2e85a2c68671,2,45044,45051
id_calib,fit,iotsim-hydraulic-system,False,bf4b3de723c3cd7f338e,5,5523,5593
id_calib,fit,iotsim-hydraulic-system,False,bf541ff3be92ee44e524,18,36386,36618
id_calib,fit,iotsim-hydraulic-system,False,c08acb72a87a905eae54,19,42043,42289
id_calib,fit,iotsim-hydraulic-system,False,c183d1fa388527498506,6,5284,5333
id_calib,fit,iotsim-hydraulic-system,False,c19be8012ec26146d83e,17,45704,45922
id_calib,fit,iotsim-hydraulic-system,False,c251e2e99daf8e2484ce,4,1897,1918
id_calib,fit,iotsim-hydraulic-system,False,c26937a4422737318444,17,50862,51094
id_calib,fit,iotsim-hydraulic-system,False,c3b2891408a6199a3699,18,39218,39464
id_calib,fit,iotsim-hydraulic-system,False,c3c4b5fcd3f058ff360f,18,34875,35107
id_calib,fit,iotsim-hydraulic-system,False,c42ab70528d66bf39de7,6,2354,2396
id_calib,fit,iotsim-hydraulic-system,False,c4a0bdc133769b430121,5,2333,2403
id_calib,fit,iotsim-hydraulic-system,False,c4cdda5d5d41a289f469,7,2501,2557
