sample_file_id,archive_path,row_index_within_file,global_sample_row_id,frame.time,parsed_timestamp,label,binary_label,attack_type,device,device_family,protocol_inferred,source_capture_inferred,frame.protocols,ip.src,ip.dst,pcap_counterpart_path,row_order_bucket,time_bucket,source_file_hash,sample_hash,extraction_mode
file_11,processed/iotsim-combined-cycle-1.csv,111,3483,"Jan 14, 2025 19:34:11.104423000 GMT",2025-01-14T19:34:11.104423+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,8c661adf9273aa7e,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,112,3484,"Jan 14, 2025 19:34:11.107904000 GMT",2025-01-14T19:34:11.107904+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,2b64669c8a27ebff,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,113,3485,"Jan 14, 2025 19:34:11.806121000 GMT",2025-01-14T19:34:11.806121+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,d0743077e262b459,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,114,3486,"Jan 14, 2025 19:34:11.806248000 GMT",2025-01-14T19:34:11.806248+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,cc16576bba91f630,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,115,3487,"Jan 14, 2025 19:34:12.443106000 GMT",2025-01-14T19:34:12.443106+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,ac446697242cd2ca,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,116,3488,"Jan 14, 2025 19:34:12.443244000 GMT",2025-01-14T19:34:12.443244+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,0236d5b9afe87e3a,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,117,3489,"Jan 14, 2025 19:34:13.282491000 GMT",2025-01-14T19:34:13.282491+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,43bee0ca4f036f5c,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,118,3490,"Jan 14, 2025 19:34:13.282659000 GMT",2025-01-14T19:34:13.282659+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,cf30735d376a3b25,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,119,3491,"Jan 14, 2025 19:34:13.920708000 GMT",2025-01-14T19:34:13.920708+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,9b6883bbbf9a521b,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,120,3492,"Jan 14, 2025 19:34:13.920826000 GMT",2025-01-14T19:34:13.920826+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,b1180310630f10cf,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,121,3493,"Jan 14, 2025 19:39:02.925356000 GMT",2025-01-14T19:39:02.925356+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,b38d858dbdf42ec6,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,122,3494,"Jan 14, 2025 19:39:02.928633000 GMT",2025-01-14T19:39:02.928633+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,88921891ec64aba7,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,123,3495,"Jan 14, 2025 19:39:19.291935000 GMT",2025-01-14T19:39:19.291935+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,ede491fc41cae2f0,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,124,3496,"Jan 14, 2025 19:39:19.292070000 GMT",2025-01-14T19:39:19.292070+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,f933d911670ba19a,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,125,3497,"Jan 14, 2025 19:39:19.587539000 GMT",2025-01-14T19:39:19.587539+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,ed84563d0c917a2d,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,126,3498,"Jan 14, 2025 19:39:19.587668000 GMT",2025-01-14T19:39:19.587668+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,18b4f13f971f625f,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,127,3499,"Jan 14, 2025 19:39:20.018218000 GMT",2025-01-14T19:39:20.018218+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,4e18614a77e5add4,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,128,3500,"Jan 14, 2025 19:39:20.018335000 GMT",2025-01-14T19:39:20.018335+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,b26e95e796a81ebc,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,129,3501,"Jan 14, 2025 19:39:20.319584000 GMT",2025-01-14T19:39:20.319584+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,88db3b75da08d2cb,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,130,3502,"Jan 14, 2025 19:39:20.319743000 GMT",2025-01-14T19:39:20.319743+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,d091ff7e772c7350,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,131,3503,"Jan 14, 2025 19:39:20.971082000 GMT",2025-01-14T19:39:20.971082+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,975b4056d6e0fdd0,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,132,3504,"Jan 14, 2025 19:39:20.971198000 GMT",2025-01-14T19:39:20.971198+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,bd40f1841d72e81e,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,133,3505,"Jan 14, 2025 19:44:51.698954000 GMT",2025-01-14T19:44:51.698954+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,bb7f886a132baffb,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,134,3506,"Jan 14, 2025 19:44:51.701434000 GMT",2025-01-14T19:44:51.701434+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,4230046602831e46,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,135,3507,"Jan 14, 2025 19:44:52.128448000 GMT",2025-01-14T19:44:52.128448+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,f7fa82b9e585b5ae,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,136,3508,"Jan 14, 2025 19:44:52.128574000 GMT",2025-01-14T19:44:52.128574+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,79efaf557019de6f,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,137,3509,"Jan 14, 2025 19:44:52.534923000 GMT",2025-01-14T19:44:52.534923+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,85c2f8a78e5e2ff1,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,138,3510,"Jan 14, 2025 19:44:52.535049000 GMT",2025-01-14T19:44:52.535049+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,e832d4fbe6151cc2,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,139,3511,"Jan 14, 2025 19:44:52.970050000 GMT",2025-01-14T19:44:52.970050+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,dcb90a32235f889c,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,140,3512,"Jan 14, 2025 19:44:52.970181000 GMT",2025-01-14T19:44:52.970181+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,8c90ad0d687e294e,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,141,3513,"Jan 14, 2025 19:44:53.767866000 GMT",2025-01-14T19:44:53.767866+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,934b9c5a1c0894b7,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,142,3514,"Jan 14, 2025 19:44:53.768004000 GMT",2025-01-14T19:44:53.768004+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,480e8a36ed6937e4,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,143,3515,"Jan 14, 2025 19:49:01.300647000 GMT",2025-01-14T19:49:01.300647+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,131d9711cd19b18b,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,144,3516,"Jan 14, 2025 19:49:01.303861000 GMT",2025-01-14T19:49:01.303861+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,346d1296ab9cc21b,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,145,3517,"Jan 14, 2025 19:50:02.510078000 GMT",2025-01-14T19:50:02.510078+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,86b9a166e295090e,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,146,3518,"Jan 14, 2025 19:50:02.510192000 GMT",2025-01-14T19:50:02.510192+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,d01ca227e9e58749,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,147,3519,"Jan 14, 2025 19:50:03.006238000 GMT",2025-01-14T19:50:03.006238+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,9095439d21281768,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,148,3520,"Jan 14, 2025 19:50:03.006397000 GMT",2025-01-14T19:50:03.006397+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,178c1b4dd9b1f373,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,149,3521,"Jan 14, 2025 19:50:03.617896000 GMT",2025-01-14T19:50:03.617896+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,10fc1ad2210c128b,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,150,3522,"Jan 14, 2025 19:50:03.618019000 GMT",2025-01-14T19:50:03.618019+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,7390eccfadd7a03d,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,151,3523,"Jan 14, 2025 19:50:04.221718000 GMT",2025-01-14T19:50:04.221718+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,2463183e4cfdbc9b,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,152,3524,"Jan 14, 2025 19:50:04.221854000 GMT",2025-01-14T19:50:04.221854+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,06ccfb0ffc66801d,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,153,3525,"Jan 14, 2025 19:50:04.661213000 GMT",2025-01-14T19:50:04.661213+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,43dfc418a21e7ac2,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,154,3526,"Jan 14, 2025 19:50:04.661348000 GMT",2025-01-14T19:50:04.661348+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,d8c33af58ebb274e,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,155,3527,"Jan 14, 2025 19:55:49.704821000 GMT",2025-01-14T19:55:49.704821+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,d08a609ffc2706c5,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,156,3528,"Jan 14, 2025 19:55:49.707744000 GMT",2025-01-14T19:55:49.707744+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,4fefa0a688e98d4a,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,157,3529,"Jan 14, 2025 19:55:50.102191000 GMT",2025-01-14T19:55:50.102191+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,6b420a110fa67208,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,158,3530,"Jan 14, 2025 19:55:50.102333000 GMT",2025-01-14T19:55:50.102333+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,a507035afaf4bbc5,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,159,3531,"Jan 14, 2025 19:55:50.347919000 GMT",2025-01-14T19:55:50.347919+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,0d5992554f8d978b,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,160,3532,"Jan 14, 2025 19:55:50.348044000 GMT",2025-01-14T19:55:50.348044+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,917112d2f389768e,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,161,3533,"Jan 14, 2025 19:55:50.842161000 GMT",2025-01-14T19:55:50.842161+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,929d896609396a14,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,162,3534,"Jan 14, 2025 19:55:50.842286000 GMT",2025-01-14T19:55:50.842286+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,8db4107dc239447a,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,163,3535,"Jan 14, 2025 19:55:51.502811000 GMT",2025-01-14T19:55:51.502811+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap,192.168.4.1,192.168.20.19,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,99482f4a4b3fb080,streaming_sample_manifest_limited_csv_extract
file_11,processed/iotsim-combined-cycle-1.csv,164,3536,"Jan 14, 2025 19:55:51.502932000 GMT",2025-01-14T19:55:51.502932+00:00,Benign,benign,,combined-cycle-1,combined-cycle,coap,combined-cycle-1|instance_1,eth:ethertype:ip:udp:coap:data-text-lines,192.168.20.19,192.168.4.1,raw/benign/iotsim-combined-cycle-1_0-0_to_OpenvSwitch-13_1-0.pcap,head_1k,2025-01-14T19,cee296cab5686a6e,d799aa1f8b8adea4,streaming_sample_manifest_limited_csv_extract
