seed,bank_name,source,rank,medium_row_index,new_row_index
43,base_kcenter128_only,medium_base_train_retained,68,11147,
43,base_kcenter128_only,medium_base_train_retained,69,11183,
43,base_kcenter128_only,medium_base_train_retained,70,11184,
43,base_kcenter128_only,medium_base_train_retained,71,11250,
43,base_kcenter128_only,medium_base_train_retained,72,11251,
43,base_kcenter128_only,medium_base_train_retained,73,11295,
43,base_kcenter128_only,medium_base_train_retained,74,11370,
43,base_kcenter128_only,medium_base_train_retained,75,11380,
43,base_kcenter128_only,medium_base_train_retained,76,11402,
43,base_kcenter128_only,medium_base_train_retained,77,11403,
43,base_kcenter128_only,medium_base_train_retained,78,11404,
43,base_kcenter128_only,medium_base_train_retained,79,11405,
43,base_kcenter128_only,medium_base_train_retained,80,11502,
43,base_kcenter128_only,medium_base_train_retained,81,11503,
43,base_kcenter128_only,medium_base_train_retained,82,11568,
43,base_kcenter128_only,medium_base_train_retained,83,11569,
43,base_kcenter128_only,medium_base_train_retained,84,11592,
43,base_kcenter128_only,medium_base_train_retained,85,11607,
43,base_kcenter128_only,medium_base_train_retained,86,11608,
43,base_kcenter128_only,medium_base_train_retained,87,11609,
43,base_kcenter128_only,medium_base_train_retained,88,11611,
43,base_kcenter128_only,medium_base_train_retained,89,11619,
43,base_kcenter128_only,medium_base_train_retained,90,11674,
43,base_kcenter128_only,medium_base_train_retained,91,11709,
43,base_kcenter128_only,medium_base_train_retained,92,11783,
43,base_kcenter128_only,medium_base_train_retained,93,11842,
43,base_kcenter128_only,medium_base_train_retained,94,11977,
43,base_kcenter128_only,medium_base_train_retained,95,11984,
43,base_kcenter128_only,medium_support_val_heldout,0,9720,
43,base_kcenter128_only,medium_support_val_heldout,1,9723,
43,base_kcenter128_only,medium_support_val_heldout,2,10216,
43,base_kcenter128_only,medium_support_val_heldout,3,10221,
43,base_kcenter128_only,medium_support_val_heldout,4,10232,
43,base_kcenter128_only,medium_support_val_heldout,5,10315,
43,base_kcenter128_only,medium_support_val_heldout,6,10548,
43,base_kcenter128_only,medium_support_val_heldout,7,10739,
43,base_kcenter128_only,medium_support_val_heldout,8,10748,
43,base_kcenter128_only,medium_support_val_heldout,9,10750,
43,base_kcenter128_only,medium_support_val_heldout,10,10782,
43,base_kcenter128_only,medium_support_val_heldout,11,10783,
43,base_kcenter128_only,medium_support_val_heldout,12,10872,
43,base_kcenter128_only,medium_support_val_heldout,13,10876,
43,base_kcenter128_only,medium_support_val_heldout,14,10877,
43,base_kcenter128_only,medium_support_val_heldout,15,10897,
43,base_kcenter128_only,medium_support_val_heldout,16,11018,
43,base_kcenter128_only,medium_support_val_heldout,17,11021,
43,base_kcenter128_only,medium_support_val_heldout,18,11058,
43,base_kcenter128_only,medium_support_val_heldout,19,11060,
43,base_kcenter128_only,medium_support_val_heldout,20,11119,
43,base_kcenter128_only,medium_support_val_heldout,21,11127,
43,base_kcenter128_only,medium_support_val_heldout,22,11138,
43,base_kcenter128_only,medium_support_val_heldout,23,11372,
43,base_kcenter128_only,medium_support_val_heldout,24,11415,
43,base_kcenter128_only,medium_support_val_heldout,25,11594,
43,base_kcenter128_only,medium_support_val_heldout,26,11612,
43,base_kcenter128_only,medium_support_val_heldout,27,11621,
43,base_kcenter128_only,medium_support_val_heldout,28,11765,
43,base_kcenter128_only,medium_support_val_heldout,29,11852,
43,base_kcenter128_only,medium_support_val_heldout,30,11949,
43,base_kcenter128_only,medium_support_val_heldout,31,11978,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,0,9718,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,1,9721,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,2,9722,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,3,9724,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,4,9725,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,5,9916,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,6,10151,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,7,10198,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,8,10199,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,9,10217,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,10,10219,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,11,10220,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,12,10223,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,13,10224,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,14,10225,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,15,10226,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,16,10230,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,17,10302,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,18,10310,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,19,10311,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,20,10338,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,21,10397,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,22,10537,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,23,10538,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,24,10547,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,25,10601,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,26,10720,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,27,10741,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,28,10744,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,29,10747,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,30,10751,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,31,10752,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,32,10753,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,33,10754,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,34,10759,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,35,10760,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,36,10761,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,37,10762,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,38,10767,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,39,10778,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,40,10781,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,41,10861,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,42,10871,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,43,10873,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,44,10883,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,45,10884,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,46,10885,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,47,10887,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,48,10888,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,49,10891,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,50,10892,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,51,10903,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,52,10904,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,53,10907,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,54,10910,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,55,10926,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,56,11001,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,57,11006,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,58,11014,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,59,11020,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,60,11022,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,61,11025,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,62,11030,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,63,11031,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,64,11106,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,65,11107,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,66,11111,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,67,11118,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,68,11147,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,69,11183,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,70,11184,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,71,11250,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,72,11251,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,73,11295,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,74,11370,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,75,11380,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,76,11402,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,77,11403,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,78,11404,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,79,11405,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,80,11502,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,81,11503,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,82,11568,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,83,11569,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,84,11592,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,85,11607,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,86,11608,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,87,11609,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,88,11611,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,89,11619,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,90,11674,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,91,11709,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,92,11783,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,93,11842,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,94,11977,
43,base128_retained_plus_active64_bank192,medium_base_train_retained,95,11984,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,0,9720,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,1,9723,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,2,10216,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,3,10221,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,4,10232,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,5,10315,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,6,10548,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,7,10739,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,8,10748,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,9,10750,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,10,10782,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,11,10783,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,12,10872,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,13,10876,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,14,10877,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,15,10897,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,16,11018,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,17,11021,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,18,11058,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,19,11060,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,20,11119,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,21,11127,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,22,11138,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,23,11372,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,24,11415,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,25,11594,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,26,11612,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,27,11621,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,28,11765,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,29,11852,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,30,11949,
43,base128_retained_plus_active64_bank192,medium_support_val_heldout,31,11978,
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,0,,3
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,1,,46
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,2,,50
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,3,,61
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,4,,78
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,5,,85
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,6,,111
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,7,,118
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,8,,147
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,9,,180
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,10,,195
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,11,,281
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,12,,361
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,13,,406
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,14,,455
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,15,,458
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,16,,464
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,17,,482
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,18,,489
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,19,,502
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,20,,516
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,21,,531
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,22,,557
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,23,,567
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,24,,572
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,25,,577
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,26,,597
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,27,,615
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,28,,632
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,29,,683
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,30,,779
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,31,,3013
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,32,,3050
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,33,,3097
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,34,,3158
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,35,,3159
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,36,,3175
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,37,,3215
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,38,,3219
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,39,,3235
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,40,,3265
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,41,,3291
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,42,,3321
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,43,,3488
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,44,,3558
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,45,,3559
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,46,,3569
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,47,,3570
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,48,,3574
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,49,,3580
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,50,,3597
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,51,,3607
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,52,,3608
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,53,,3613
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,54,,3620
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,55,,3627
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,56,,3646
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,57,,3652
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,58,,3663
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,59,,3688
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,60,,3708
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,61,,3791
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,62,,3828
43,base128_retained_plus_active64_bank192,active_heavy_confirmed_attack,63,,3988
43,base128_retained_plus_active128_bank256,medium_base_train_retained,0,9718,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,1,9721,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,2,9722,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,3,9724,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,4,9725,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,5,9916,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,6,10151,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,7,10198,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,8,10199,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,9,10217,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,10,10219,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,11,10220,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,12,10223,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,13,10224,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,14,10225,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,15,10226,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,16,10230,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,17,10302,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,18,10310,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,19,10311,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,20,10338,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,21,10397,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,22,10537,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,23,10538,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,24,10547,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,25,10601,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,26,10720,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,27,10741,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,28,10744,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,29,10747,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,30,10751,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,31,10752,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,32,10753,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,33,10754,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,34,10759,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,35,10760,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,36,10761,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,37,10762,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,38,10767,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,39,10778,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,40,10781,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,41,10861,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,42,10871,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,43,10873,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,44,10883,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,45,10884,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,46,10885,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,47,10887,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,48,10888,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,49,10891,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,50,10892,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,51,10903,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,52,10904,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,53,10907,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,54,10910,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,55,10926,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,56,11001,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,57,11006,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,58,11014,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,59,11020,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,60,11022,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,61,11025,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,62,11030,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,63,11031,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,64,11106,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,65,11107,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,66,11111,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,67,11118,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,68,11147,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,69,11183,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,70,11184,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,71,11250,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,72,11251,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,73,11295,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,74,11370,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,75,11380,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,76,11402,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,77,11403,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,78,11404,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,79,11405,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,80,11502,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,81,11503,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,82,11568,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,83,11569,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,84,11592,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,85,11607,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,86,11608,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,87,11609,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,88,11611,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,89,11619,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,90,11674,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,91,11709,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,92,11783,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,93,11842,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,94,11977,
43,base128_retained_plus_active128_bank256,medium_base_train_retained,95,11984,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,0,9720,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,1,9723,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,2,10216,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,3,10221,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,4,10232,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,5,10315,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,6,10548,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,7,10739,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,8,10748,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,9,10750,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,10,10782,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,11,10783,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,12,10872,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,13,10876,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,14,10877,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,15,10897,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,16,11018,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,17,11021,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,18,11058,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,19,11060,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,20,11119,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,21,11127,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,22,11138,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,23,11372,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,24,11415,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,25,11594,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,26,11612,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,27,11621,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,28,11765,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,29,11852,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,30,11949,
43,base128_retained_plus_active128_bank256,medium_support_val_heldout,31,11978,
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,0,,3
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,1,,22
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,2,,27
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,3,,33
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,4,,37
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,5,,46
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,6,,50
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,7,,61
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,8,,78
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,9,,82
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,10,,85
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,11,,111
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,12,,112
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,13,,118
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,14,,136
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,15,,147
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,16,,156
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,17,,159
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,18,,180
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,19,,195
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,20,,233
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,21,,281
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,22,,287
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,23,,361
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,24,,406
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,25,,453
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,26,,455
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,27,,457
43,base128_retained_plus_active128_bank256,active_heavy_confirmed_attack,28,,458
