csv_member,segment_id,label,segment_start_row,segment_end_row,segment_rows,first_attack_row,phase_at_start
processed/iotsim-building-monitor-1.csv,5094,TCP Scan,74671,74712,42,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5095,Ingress Tool Transfer,74713,74714,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5096,TCP Scan,74715,74793,79,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5097,Ingress Tool Transfer,74794,74795,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5098,TCP Scan,74796,74823,28,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5099,Ingress Tool Transfer,74824,74825,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5100,TCP Scan,74826,74876,51,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5101,Ingress Tool Transfer,74877,74878,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5102,TCP Scan,74879,74913,35,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5103,Ingress Tool Transfer,74914,74915,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5104,TCP Scan,74916,74943,28,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5105,Ingress Tool Transfer,74944,74944,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5106,TCP Scan,74945,74950,6,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5107,Telnet Brute Force,74951,74960,10,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5108,Telnet Brute Force,74966,74967,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5109,Telnet Brute Force,74970,74972,3,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5110,Telnet Brute Force,74974,74982,9,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5111,TCP Scan,74983,74999,17,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5112,Telnet Brute Force,75000,75001,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5113,TCP Scan,75002,75160,159,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5114,Ingress Tool Transfer,75161,75161,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5115,TCP Scan,75162,75164,3,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5116,Ingress Tool Transfer,75165,75165,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5117,TCP Scan,75166,75168,3,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5118,Ingress Tool Transfer,75169,75169,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5119,TCP Scan,75170,75172,3,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5120,Telnet Brute Force,75173,75176,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5121,TCP Scan,75177,75184,8,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5122,Ingress Tool Transfer,75185,75186,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5123,Telnet Brute Force,75187,75189,3,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5124,TCP Scan,75190,75193,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5125,Telnet Brute Force,75194,75194,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5126,Ingress Tool Transfer,75195,75195,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5127,TCP Scan,75196,75196,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5128,Telnet Brute Force,75197,75200,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5129,TCP Scan,75201,75206,6,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5130,Telnet Brute Force,75207,75207,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5131,TCP Scan,75208,75209,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5132,Telnet Brute Force,75210,75210,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5133,TCP Scan,75211,75211,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5134,Telnet Brute Force,75212,75225,14,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5135,TCP Scan,75226,75387,162,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5136,Telnet Brute Force,75388,75407,20,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5137,TCP Scan,75408,75417,10,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5138,Ingress Tool Transfer,75418,75418,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5139,TCP Scan,75419,75571,153,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5140,Ingress Tool Transfer,75572,75572,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5141,TCP Scan,75573,75584,12,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5142,Ingress Tool Transfer,75585,75585,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5143,TCP Scan,75586,75593,8,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5144,Ingress Tool Transfer,75594,75594,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5145,TCP Scan,75595,75599,5,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5146,Telnet Brute Force,75600,75615,16,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5147,TCP Scan,75616,75616,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5148,Telnet Brute Force,75617,75620,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5149,TCP Scan,75621,75624,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5150,Telnet Brute Force,75625,75630,6,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5151,TCP Scan,75631,75633,3,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5152,Telnet Brute Force,75634,75635,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5153,TCP Scan,75636,75749,114,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5154,Ingress Tool Transfer,75750,75750,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5155,TCP Scan,75751,75905,155,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5156,Ingress Tool Transfer,75906,75907,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5157,TCP Scan,75908,76008,101,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5158,Ingress Tool Transfer,76009,76010,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5159,TCP Scan,76011,76056,46,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5160,Ingress Tool Transfer,76057,76058,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5161,TCP Scan,76059,76082,24,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5162,Telnet Brute Force,76083,76083,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5163,TCP Scan,76084,76086,3,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5164,Telnet Brute Force,76087,76087,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5165,TCP Scan,76088,76107,20,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5166,Ingress Tool Transfer,76108,76109,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5167,TCP Scan,76110,76155,46,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5168,Ingress Tool Transfer,76156,76157,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5169,TCP Scan,76158,76159,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5170,Telnet Brute Force,76160,76161,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5171,TCP Scan,76162,76163,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5172,Telnet Brute Force,76164,76165,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5173,TCP Scan,76166,76205,40,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5174,Ingress Tool Transfer,76206,76207,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5175,TCP Scan,76208,76209,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5176,Telnet Brute Force,76210,76212,3,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5177,TCP Scan,76213,76234,22,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5178,Ingress Tool Transfer,76235,76236,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5179,TCP Scan,76237,76242,6,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5180,Telnet Brute Force,76243,76243,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5181,TCP Scan,76244,76261,18,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5182,Telnet Brute Force,76262,76262,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5183,Ingress Tool Transfer,76263,76264,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5184,TCP Scan,76265,76268,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5185,Telnet Brute Force,76269,76272,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5186,TCP Scan,76273,76278,6,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5187,Ingress Tool Transfer,76279,76279,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5188,Telnet Brute Force,76280,76287,8,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5189,TCP Scan,76288,76289,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5190,Telnet Brute Force,76290,76305,16,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5191,TCP Scan,76306,76464,159,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5192,TCP Scan,76469,76648,180,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5193,Ingress Tool Transfer,76649,76649,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5194,TCP Scan,76650,76812,163,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5195,Ingress Tool Transfer,76813,76814,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5196,TCP Scan,76815,76865,51,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5197,Ingress Tool Transfer,76866,76867,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5198,TCP Scan,76868,76888,21,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5199,Ingress Tool Transfer,76889,76890,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5200,TCP Scan,76891,76908,18,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5201,Ingress Tool Transfer,76909,76909,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5202,TCP Scan,76910,76973,64,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5203,Telnet Brute Force,76974,76977,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5204,TCP Scan,76978,76984,7,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5205,Ingress Tool Transfer,76985,76985,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5206,TCP Scan,76986,76989,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5207,Ingress Tool Transfer,76990,76990,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5208,TCP Scan,76991,76991,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5209,Ingress Tool Transfer,76992,76992,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5210,TCP Scan,76993,76999,7,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5211,Telnet Brute Force,77000,77003,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5212,TCP Scan,77004,77004,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5213,Telnet Brute Force,77005,77008,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5214,TCP Scan,77009,77010,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5215,Ingress Tool Transfer,77011,77012,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5216,TCP Scan,77013,77073,61,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5217,Telnet Brute Force,77074,77074,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5218,TCP Scan,77075,77075,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5219,Telnet Brute Force,77076,77078,3,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5220,TCP Scan,77079,77084,6,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5221,Telnet Brute Force,77085,77086,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5222,Ingress Tool Transfer,77087,77088,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5223,TCP Scan,77089,77109,21,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5224,Telnet Brute Force,77110,77110,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5225,TCP Scan,77111,77113,3,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5226,Telnet Brute Force,77114,77114,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5227,TCP Scan,77115,77131,17,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5228,Ingress Tool Transfer,77132,77132,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5229,TCP Scan,77133,77133,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5230,Ingress Tool Transfer,77134,77134,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5231,TCP Scan,77135,77143,9,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5232,Telnet Brute Force,77144,77144,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5233,TCP Scan,77145,77146,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5234,Telnet Brute Force,77147,77150,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5235,TCP Scan,77151,77155,5,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5236,Telnet Brute Force,77156,77158,3,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5237,TCP Scan,77159,77180,22,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5238,Ingress Tool Transfer,77181,77182,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5239,TCP Scan,77183,77202,20,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5240,Telnet Brute Force,77203,77203,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5241,TCP Scan,77204,77204,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5242,Telnet Brute Force,77205,77205,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5243,TCP Scan,77206,77223,18,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5244,Ingress Tool Transfer,77224,77225,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5245,Telnet Brute Force,77226,77226,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5246,TCP Scan,77227,77241,15,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5247,Telnet Brute Force,77242,77242,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5248,TCP Scan,77243,77262,20,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5249,Ingress Tool Transfer,77263,77264,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5250,TCP Scan,77265,77266,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5251,Telnet Brute Force,77267,77268,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5252,TCP Scan,77269,77282,14,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5253,Telnet Brute Force,77283,77284,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5254,Ingress Tool Transfer,77285,77285,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5255,TCP Scan,77286,77287,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5256,Telnet Brute Force,77288,77290,3,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5257,C&C Communication,77291,77292,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5258,Telnet Brute Force,77293,77294,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5259,TCP Scan,77295,77295,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5260,Telnet Brute Force,77296,77317,22,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5261,TCP Scan,77318,77318,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5262,Telnet Brute Force,77319,77357,39,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5263,TCP Scan,77358,77676,319,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5264,Ingress Tool Transfer,77677,77677,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5265,TCP Scan,77678,77691,14,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5266,Ingress Tool Transfer,77692,77693,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5267,TCP Scan,77694,77772,79,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5268,Ingress Tool Transfer,77773,77774,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5269,TCP Scan,77775,77826,52,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5270,Ingress Tool Transfer,77827,77828,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5271,TCP Scan,77829,77870,42,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5272,Ingress Tool Transfer,77871,77872,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5273,TCP Scan,77873,78042,170,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5274,Ingress Tool Transfer,78043,78044,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5275,TCP Scan,78045,78086,42,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5276,Ingress Tool Transfer,78087,78088,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5277,TCP Scan,78089,78115,27,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5278,Ingress Tool Transfer,78116,78117,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5279,TCP Scan,78118,78149,32,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5280,Ingress Tool Transfer,78150,78150,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5281,TCP Scan,78151,78151,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5282,Ingress Tool Transfer,78152,78152,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5283,TCP Scan,78153,78171,19,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5284,Ingress Tool Transfer,78172,78173,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5285,TCP Scan,78174,78198,25,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5286,Ingress Tool Transfer,78199,78200,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5287,Telnet Brute Force,78201,78201,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5288,TCP Scan,78202,78206,5,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5289,Telnet Brute Force,78207,78207,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5290,TCP Scan,78208,78209,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5291,Telnet Brute Force,78210,78210,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5292,TCP Scan,78211,78214,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5293,Telnet Brute Force,78215,78215,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5294,TCP Scan,78216,78264,49,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5295,Ingress Tool Transfer,78265,78266,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5296,TCP Scan,78267,78271,5,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5297,Telnet Brute Force,78272,78275,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5298,TCP Scan,78276,78277,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5299,Telnet Brute Force,78278,78279,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5300,TCP Scan,78280,78282,3,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5301,Telnet Brute Force,78283,78283,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5302,TCP Scan,78284,78285,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5303,Telnet Brute Force,78286,78286,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5304,TCP Scan,78287,78308,22,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5305,Ingress Tool Transfer,78309,78310,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5306,TCP Scan,78311,78320,10,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5307,Telnet Brute Force,78321,78323,3,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5308,TCP Scan,78324,78325,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5309,Telnet Brute Force,78326,78326,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5310,TCP Scan,78327,78330,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5311,Ingress Tool Transfer,78331,78331,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5312,TCP Scan,78332,78333,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5313,Telnet Brute Force,78334,78335,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5314,TCP Scan,78336,78349,14,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5315,Telnet Brute Force,78350,78357,8,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5316,TCP Scan,78358,78361,4,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5317,Telnet Brute Force,78362,78362,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5318,TCP Scan,78363,78364,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5319,Telnet Brute Force,78365,78407,43,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5320,TCP Scan,78408,78570,163,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5321,Telnet Brute Force,78571,78588,18,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5322,TCP Scan,78589,78589,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5323,Telnet Brute Force,78590,78595,6,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5324,TCP Scan,78596,78768,173,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5325,Ingress Tool Transfer,78769,78769,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5326,TCP Scan,78770,78800,31,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5327,Ingress Tool Transfer,78801,78801,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5328,TCP Scan,78802,78802,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5329,Ingress Tool Transfer,78803,78803,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5330,TCP Scan,78804,78859,56,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5331,Ingress Tool Transfer,78860,78861,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5332,TCP Scan,78862,78902,41,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5333,Ingress Tool Transfer,78903,78903,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5334,TCP Scan,78904,78904,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5335,Ingress Tool Transfer,78905,78905,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5336,TCP Scan,78906,78964,59,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5337,Ingress Tool Transfer,78965,78966,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5338,TCP Scan,78967,79019,53,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5339,Ingress Tool Transfer,79020,79021,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5340,TCP Scan,79022,79061,40,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5341,Ingress Tool Transfer,79062,79063,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5342,TCP Scan,79064,79082,19,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5343,Ingress Tool Transfer,79083,79084,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5344,TCP Scan,79085,79089,5,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5345,Ingress Tool Transfer,79090,79090,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5346,TCP Scan,79091,79093,3,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5347,Ingress Tool Transfer,79094,79094,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5348,Reporting,79097,79101,5,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5349,TCP Scan,79102,79102,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5350,Reporting,79103,79103,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5351,TCP Scan,79104,79105,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5352,Reporting,79106,79107,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5353,Ingress Tool Transfer,79108,79109,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5354,TCP Scan,79110,79110,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5355,Ingress Tool Transfer,79111,79111,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5356,TCP Scan,79112,79176,65,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5357,Ingress Tool Transfer,79177,79177,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5358,TCP Scan,79178,79287,110,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5359,Ingress Tool Transfer,79288,79288,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5360,TCP Scan,79289,79293,5,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5361,Ingress Tool Transfer,79294,79294,1,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5362,TCP Scan,79295,79314,20,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5363,Ingress Tool Transfer,79315,79316,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5364,TCP Scan,79317,79340,24,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5365,Ingress Tool Transfer,79341,79342,2,2643,tail_gt_10000
processed/iotsim-building-monitor-1.csv,5366,TCP Scan,79343,79354,12,2643,tail_gt_10000
