dataset,holdout,method,seed,seed_group,support_method,support_budget,selected_attack_row_id,support_pool_name,in_attack_train_pool,overlaps_attack_val,overlaps_attack_eval,selection_uses_attack_eval,selection_uses_final_ood_eval
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3091,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3129,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3131,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3132,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3133,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3134,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3136,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3137,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3140,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3154,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3156,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3281,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4027,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4028,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4459,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4462,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4464,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4473,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4556,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4822,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4848,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,5961,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,6136,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,6319,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,2931,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,2934,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,2936,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,2938,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,2939,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,2942,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,2951,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3069,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3091,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3129,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3131,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3132,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3133,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3134,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3136,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3137,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3140,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3154,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3156,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,3281,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4027,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4028,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4459,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4462,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4464,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4473,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4556,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4822,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,4848,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,5961,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,6136,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,6319,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,2931,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,2934,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,2936,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,2938,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,2939,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,2942,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,2951,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,3069,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,3091,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,3129,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,3131,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,3132,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,3133,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,3134,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,3136,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,3137,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,3140,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,3154,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,3156,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,3281,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,4027,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,4028,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,4459,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,4462,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,4464,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,4473,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,4556,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,4822,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,4848,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,5961,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,6136,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M9_source_rich_top32_kcenter32_hardneg_w4,50,heldout_47_51,kcenter,32,6319,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,2931,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,2934,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,2936,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,2938,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,2939,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,2942,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,2951,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3069,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3091,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3129,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3131,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3132,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3133,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3134,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3136,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3137,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3140,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3154,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3156,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3281,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4027,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4028,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4459,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4462,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4464,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4473,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4556,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4822,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4848,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,5961,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,6136,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,6319,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,2931,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,2934,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,2936,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,2938,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,2939,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,2942,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,2951,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3069,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3091,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3129,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3131,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3132,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3133,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3134,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3136,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3137,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3140,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3154,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3156,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,3281,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4027,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4028,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4459,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4462,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4464,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4473,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4556,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4822,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,4848,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,5961,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,6136,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M1_V2_source_rich_top32_kcenter32_fixed_guard,51,heldout_47_51,kcenter,32,6319,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M3_source_rich_top32_kcenter64_fixed_guard,51,heldout_47_51,kcenter,64,2931,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M3_source_rich_top32_kcenter64_fixed_guard,51,heldout_47_51,kcenter,64,2932,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M3_source_rich_top32_kcenter64_fixed_guard,51,heldout_47_51,kcenter,64,2933,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M3_source_rich_top32_kcenter64_fixed_guard,51,heldout_47_51,kcenter,64,2934,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M3_source_rich_top32_kcenter64_fixed_guard,51,heldout_47_51,kcenter,64,2935,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M3_source_rich_top32_kcenter64_fixed_guard,51,heldout_47_51,kcenter,64,2936,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M3_source_rich_top32_kcenter64_fixed_guard,51,heldout_47_51,kcenter,64,2937,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M3_source_rich_top32_kcenter64_fixed_guard,51,heldout_47_51,kcenter,64,2938,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M3_source_rich_top32_kcenter64_fixed_guard,51,heldout_47_51,kcenter,64,2939,stage2_high_purity_attack_train_pool,True,False,False,False,False
primary_lowood,primary_lowood,M3_source_rich_top32_kcenter64_fixed_guard,51,heldout_47_51,kcenter,64,2942,stage2_high_purity_attack_train_pool,True,False,False,False,False
