strategy,state_id,role,split_role,pcap_member,csv_member,packet_index,recorded_index,packet_timestamp_epoch,binary_label_from_alignment,attack_type_from_raw_path,warmup_only,model_ready_hint
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644631,78,1737235770.812631,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644632,79,1737235770.816090,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644633,80,1737235770.816124,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644634,81,1737235770.819236,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644635,82,1737235770.819282,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644636,83,1737235770.819379,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644637,84,1737235770.824999,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644638,85,1737235770.856477,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644639,86,1737235770.856533,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644640,87,1737235770.856568,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644641,88,1737235770.856599,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644642,89,1737235770.856629,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644643,90,1737235770.856646,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644644,91,1737235770.856662,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644645,92,1737235770.856686,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644646,93,1737235770.856700,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644647,94,1737235770.856723,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644648,95,1737235770.856735,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644649,96,1737235770.856748,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644650,97,1737235770.856767,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644651,98,1737235770.856779,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644652,99,1737235770.856791,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644653,100,1737235770.856809,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644654,101,1737235770.856824,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644655,102,1737235770.858265,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644656,103,1737235770.896981,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644657,104,1737235770.897027,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644658,105,1737235770.897042,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644659,106,1737235770.937335,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644660,107,1737235770.937366,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644661,108,1737235770.977688,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644662,109,1737235770.977718,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644663,110,1737235771.001524,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644664,111,1737235771.018067,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644665,112,1737235771.018114,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644666,113,1737235771.018151,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644667,114,1737235771.018169,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644668,115,1737235771.018186,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644669,116,1737235771.018215,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644670,117,1737235771.018233,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644671,118,1737235771.018261,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644672,119,1737235771.018281,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644673,120,1737235771.018298,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644674,121,1737235771.018326,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644675,122,1737235771.018344,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644676,123,1737235771.018363,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644677,124,1737235771.018404,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644678,125,1737235771.018422,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644679,126,1737235771.018454,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644680,127,1737235771.018472,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644681,128,1737235771.033202,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644682,129,1737235771.033232,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644683,130,1737235771.033245,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644684,131,1737235771.033256,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644685,132,1737235771.048447,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644686,133,1737235771.048484,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644687,134,1737235771.048496,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644688,135,1737235771.088823,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644689,136,1737235771.088891,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644690,137,1737235771.096561,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644691,138,1737235771.097103,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644692,139,1737235771.097120,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644693,140,1737235771.129176,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644694,141,1737235771.129215,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644695,142,1737235771.169588,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644696,143,1737235771.169635,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644697,144,1737235771.169654,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644698,145,1737235771.169670,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644699,146,1737235771.169693,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644700,147,1737235771.169710,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644701,148,1737235771.169729,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644702,149,1737235771.169754,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644703,150,1737235771.169771,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644704,151,1737235771.169791,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644705,152,1737235771.169804,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644706,153,1737235771.169815,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644707,154,1737235771.169834,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644708,155,1737235771.169846,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644709,156,1737235771.169863,attack,mirai-infection,false,true
