feature_row_index,extension_row_id,support_version,bank_partition,support_val_phase,source_contract_role,source_csv,source_group,exact_attack_label,mechanism_family,source_segment_id,csv_row_index,csv_timestamp_epoch,pcap_member,pcap_packet_index,packet_timestamp_epoch,timestamp_delta_us,timestamp_alignment_status,feature_dim,feature_vector_sha256,frontend,state_strategy,raw_label_column_read,raw_label_use,selection_allowed,report_only,sealed_final,forbidden_for_fit,forbidden_for_threshold,forbidden_for_model_selection,temporal_admissibility,same_capture_candidate_after_frozen_query,frozen_query_first_epoch,frozen_query_last_epoch,quarantine_reason
35,ckbr_7268554e0152b245d5c3,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2724,39619,1737236731.070577,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,105548,1737236731.070577,0.000000000,within_2us_epoch_match,115,c4f48af064cdaa9875fc30ef03cd12ee349677072a6be911fcb2551718a6d79a,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
36,ckbr_916b5d85814e334a727c,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2726,39722,1737236732.054677,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,105705,1737236732.054677,0.000000000,within_2us_epoch_match,115,e489eee2f49ac704a79316bfc6489ae79f2909feb1df04040ebff2d3b166ce26,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
37,ckbr_e1c6da73f61bdd40269b,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2728,39838,1737236735.284616,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,105962,1737236735.284616,0.000000000,within_2us_epoch_match,115,851c962a602584805d9d6d288342500ea9ebeb7f3b5db1a811f0dd4dbcdea141,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
38,ckbr_d62c90f78cd8b7792a7b,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2730,39904,1737236738.628016,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,106193,1737236738.628016,0.000000000,within_2us_epoch_match,115,5251a93dcf5ad083b1329a56caee03194b3d54ad93c1bcdd240647d24c58b701,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
39,ckbr_60d3abbee3ca8448c767,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2732,39979,1737236741.136075,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,106367,1737236741.136075,0.000000000,within_2us_epoch_match,115,2321c11cc3d1578adbeea0fb2e4ccc70d38f7d9a050b94c7b805b61242ec1db4,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
40,ckbr_49b5b99522deace70281,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2734,40011,1737236741.588319,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,106426,1737236741.588319,0.000000000,within_2us_epoch_match,115,8bd390fbc7cd4e1cfc6984392dd15fcfe9b3b987f0e6c455b0725d3c91a8c179,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
41,ckbr_2f8a204e84294923f80a,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2736,40053,1737236743.019543,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,106515,1737236743.019543,0.000000000,within_2us_epoch_match,115,10ed25f23a1c00882b9c5fac66c33cf77b35f230c6d9db6563ae77794c34899b,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
42,ckbr_6c20beee03c0c5191674,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2738,40173,1737236745.285754,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,106753,1737236745.285754,0.000000000,within_2us_epoch_match,115,81dcbb70594ea0d92658c01059a3203730232f14aab857f41e440aa46d3da8c8,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
43,ckbr_89806ba692388d1a08fb,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2740,40193,1737236745.528847,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,106773,1737236745.528847,0.000000000,within_2us_epoch_match,115,e54bd887848038d445f7781852fef628292b96c9aff9181b6379d35949ff7b96,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
44,ckbr_7871f59114d2e56fb8ba,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2742,40282,1737236748.69041,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107009,1737236748.690410,0.000000000,within_2us_epoch_match,115,9137fc80e5b1fc4bda84e2061b442f57b554a397502f3960ef872649eb81d526,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
45,ckbr_95d573e6ea786ac595c3,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2744,40290,1737236748.737286,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107017,1737236748.737286,0.000000000,within_2us_epoch_match,115,b041fabaed0b0a6041676318a5417bd65226c527a1a89501aeab78b55d3e6ebc,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
46,ckbr_aab88ff5c3df19d5d4db,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2746,40295,1737236748.779464,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107030,1737236748.779464,0.000000000,within_2us_epoch_match,115,fa84ab3277de952d67605eeaf923ac7283efd871dd0a2081ac35023e396b19a2,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
47,ckbr_e02010c62adfd0378b3a,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2748,40301,1737236748.822711,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107036,1737236748.822711,0.000000000,within_2us_epoch_match,115,94733794e298bd278c5a2d1343f1e232d155c6c68a8e9754b2301a5967afd424,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
48,ckbr_c7afa3794b32b17fc0de,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2750,40323,1737236749.034439,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107071,1737236749.034439,0.000000000,within_2us_epoch_match,115,2bb0f48d1a2958983b8adf85ade0d29473d022cf456aa986a1e58da79e1abe5c,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
49,ckbr_f9e3fe44ff007049cf2b,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2752,40388,1737236751.709958,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107312,1737236751.709958,0.000000000,within_2us_epoch_match,115,974b6e21cf15277f3fd205c7d7147dbd4a32b7868c28fa552f20da9e68597e70,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
50,ckbr_463c1624e775a7b37ab2,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2754,40394,1737236751.753737,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107318,1737236751.753737,0.000000000,within_2us_epoch_match,115,53f915f7cf300d4c10e86bd6c192384c6cf03c0bdb4738c6b1f705f327f81639,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
51,ckbr_1569dc034c6766ff6317,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2756,40428,1737236752.026723,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107360,1737236752.026723,0.000000000,within_2us_epoch_match,115,61707cb6682190f42d611b6b2e0910604474793689a32505d90e5daadb0f20ef,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
52,ckbr_f6b4c09ac048f3913397,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2758,40526,1737236756.202384,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107719,1737236756.202384,0.000000000,within_2us_epoch_match,115,7e2e8028673e4f2482d6a9db5a1d2c1d9bfdab204cd619445dac8cbbb63d742b,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
53,ckbr_1a0ddd9d85f51e53d403,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2760,40594,1737236758.329531,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107903,1737236758.329531,0.000000000,within_2us_epoch_match,115,0f3bdb5f1bb21b41cb80aa66436f65be62c00ac3777a2df5d73d848e57d21229,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
54,ckbr_6b586857e1b83325c031,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2762,40645,1737236760.468662,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,108037,1737236760.468662,0.000000000,within_2us_epoch_match,115,64f02aad4dad147702c87465e59aeb7abbce407367219e84c39b4d75a270c78d,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
55,ckbr_b8378ead6a0c1ad3b203,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2764,40756,1737236763.432482,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,108298,1737236763.432482,0.000000000,within_2us_epoch_match,115,8bbe7743a8f3d35b25bc5b0128485575e217759d37f3aef1b92a60954057c01a,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
56,ckbr_b3c9566259ae58474e6f,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2766,40882,1737236765.279676,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,108536,1737236765.279676,0.000000000,within_2us_epoch_match,115,07f67def97c02274b7a83cee3476266d975c88442ebc82e647bef3798f84c522,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
57,ckbr_924299a86e6e9284a756,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2768,40973,1737236767.067565,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,108744,1737236767.067565,0.000000000,within_2us_epoch_match,115,3bf6bc1fcf6ad6d80db805877c20b71aa618eb22f2a767d1351670f423af2550,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
58,ckbr_45a5c5b36cf99c37e5d0,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2770,41017,1737236768.752251,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,108861,1737236768.752251,0.000000000,within_2us_epoch_match,115,d6970f7d18f1377b22f5dd9c3ba309e03d7a00bdbe7719f0d6b1f98e746c0c99,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
59,ckbr_2c433628015b06d6dca5,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2772,41024,1737236768.796638,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,108871,1737236768.796638,0.000000000,within_2us_epoch_match,115,60dcd48aefaf9c94563bcc364c100f432cfd91409da7a4032704c4c196f3d85b,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
80,ckbr_626cb3379e723866bfc9,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2667,38761,1737236714.273319,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,103485,1737236714.273319,0.000000000,within_2us_epoch_match,115,ab7fa733b7b5c2d4515342f53f5ca932d5bf99c6d72aefba9fec3679f46a5279,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
81,ckbr_d5d5f25a5009ec112b73,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2669,38765,1737236714.318179,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,103490,1737236714.318179,0.000000000,within_2us_epoch_match,115,47739ef056e21024f5bd5efc9cc0d4e0a95ed41e2b79f95159e5babde1818bb8,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
82,ckbr_4a130a761cee037da3a0,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2671,38858,1737236717.27174,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,103804,1737236717.271740,0.000000000,within_2us_epoch_match,115,3d58946f859cb0bee7ba9ebd2c593ccae45a82e84eb1a48c09de1e1ba3cc63fd,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
83,ckbr_6d6a0b76314973842864,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2673,38923,1737236717.748787,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,103915,1737236717.748787,0.000000000,within_2us_epoch_match,115,0fbec3d11930ae1859b484add80f6cb4a6852d63b7e82da0c3241b47e15a5a18,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
84,ckbr_f190f07543570b95aff0,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2675,38928,1737236717.771266,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,103920,1737236717.771266,0.000000000,within_2us_epoch_match,115,4745049b3bf42a6cfcdd61630cfe37dcc6cc860fc8443c22c1a61556631e0e97,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
85,ckbr_05d7f5b124a4da0679fd,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2677,38936,1737236717.820178,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,103928,1737236717.820178,0.000000000,within_2us_epoch_match,115,8ac28d2bfb012134aa476c1f2f3435629240e47de15f2c197971c447de54ad86,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
86,ckbr_1e554de346d0bee4e2dd,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2679,38942,1737236717.91766,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,103935,1737236717.917660,0.000000000,within_2us_epoch_match,115,61feff69a77175b3d403f8f85f6864d06abad996f44660d33b806f48dab28d39,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
87,ckbr_40af8051c24db82d7364,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2681,39034,1737236720.37568,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104180,1737236720.375680,0.000000000,within_2us_epoch_match,115,7e690aca4d6b55544a8c5adae6e31f5231827b84920cf7322e768756bbe4e417,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
88,ckbr_de6f71fe3ae279ff535e,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2683,39042,1737236720.392212,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104191,1737236720.392212,0.000000000,within_2us_epoch_match,115,219774a2ffbc673820e7c0344c0a80311d9e16fadebca2671a0728f501ebea01,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
89,ckbr_7210437c9d1c444729e0,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2685,39048,1737236720.400633,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104197,1737236720.400633,0.000000000,within_2us_epoch_match,115,564d7b72cc0a21cc2e36ddeb8f6f879727afc93bb03dc8ecf57c97ffbed08330,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
90,ckbr_be9856b4f3fa3b54d72d,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2687,39059,1737236720.412114,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104208,1737236720.412114,0.000000000,within_2us_epoch_match,115,40814c7f471aea46ff11eba417302be48e394f2848565e5be5680d4312d6e49a,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
