extension_row_id,support_version,bank_partition,support_val_phase,source_contract_role,source_csv,source_group,exact_attack_label,mechanism_family,source_segment_id,source_segment_start_row,source_segment_end_row,csv_row_index,packet_timestamp_raw,packet_timestamp_epoch,timestamp_column,heuristic_label_pcap_candidate,heuristic_pcap_pairing_confidence,preferred_pcap_member,pcap_pairing_confidence,query_embargo_rows,train_val_embargo_rows,overlap_with_existing_certified_query,overlap_with_support_v1,raw_label_verified,feature_materialization_status,feature_vector_sha256,selection_allowed,report_only,sealed_final,forbidden_for_fit,forbidden_for_threshold,forbidden_for_model_selection,selection_rule,pcap_selection_evidence,heuristic_candidate_overridden,frozen_query_first_epoch,frozen_query_last_epoch,same_capture_candidate_after_frozen_query,temporal_admissibility,quarantine_reason
ckbr_9725e9e38a3596657ba5,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2712,39268,39268,39268,"Jan 18, 2025 21:45:23.949656000 GMT",1737236723.949656,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_d6523a405d5ba8fc6271,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2714,39338,39376,39357,"Jan 18, 2025 21:45:26.547741000 GMT",1737236726.547741,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_3565074a5da14fa05afd,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2716,39387,39392,39390,"Jan 18, 2025 21:45:27.190886000 GMT",1737236727.190886,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_7dbaa65735e44e81ed79,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2718,39397,39399,39398,"Jan 18, 2025 21:45:27.234749000 GMT",1737236727.234749,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_f932ccd98d98dbc86e77,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2720,39515,39538,39527,"Jan 18, 2025 21:45:29.352453000 GMT",1737236729.352453,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_4c8120295980a908eaf0,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2722,39562,39591,39577,"Jan 18, 2025 21:45:30.479285000 GMT",1737236730.479285,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_7268554e0152b245d5c3,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2724,39610,39627,39619,"Jan 18, 2025 21:45:31.070577000 GMT",1737236731.070577,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_916b5d85814e334a727c,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2726,39692,39751,39722,"Jan 18, 2025 21:45:32.054677000 GMT",1737236732.054677,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_e1c6da73f61bdd40269b,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2728,39815,39861,39838,"Jan 18, 2025 21:45:35.284616000 GMT",1737236735.284616,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_d62c90f78cd8b7792a7b,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2730,39882,39926,39904,"Jan 18, 2025 21:45:38.628016000 GMT",1737236738.628016,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_60d3abbee3ca8448c767,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2732,39975,39983,39979,"Jan 18, 2025 21:45:41.136075000 GMT",1737236741.136075,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_49b5b99522deace70281,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2734,40003,40018,40011,"Jan 18, 2025 21:45:41.588319000 GMT",1737236741.588319,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_2f8a204e84294923f80a,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2736,40024,40081,40053,"Jan 18, 2025 21:45:43.019543000 GMT",1737236743.019543,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_6c20beee03c0c5191674,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2738,40170,40175,40173,"Jan 18, 2025 21:45:45.285754000 GMT",1737236745.285754,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_89806ba692388d1a08fb,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2740,40181,40204,40193,"Jan 18, 2025 21:45:45.528847000 GMT",1737236745.528847,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_7871f59114d2e56fb8ba,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2742,40279,40284,40282,"Jan 18, 2025 21:45:48.690410000 GMT",1737236748.69041,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_95d573e6ea786ac595c3,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2744,40288,40291,40290,"Jan 18, 2025 21:45:48.737286000 GMT",1737236748.737286,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_aab88ff5c3df19d5d4db,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2746,40293,40296,40295,"Jan 18, 2025 21:45:48.779464000 GMT",1737236748.779464,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_e02010c62adfd0378b3a,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2748,40301,40301,40301,"Jan 18, 2025 21:45:48.822711000 GMT",1737236748.822711,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_c7afa3794b32b17fc0de,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2750,40303,40342,40323,"Jan 18, 2025 21:45:49.034439000 GMT",1737236749.034439,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_f9e3fe44ff007049cf2b,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2752,40385,40390,40388,"Jan 18, 2025 21:45:51.709958000 GMT",1737236751.709958,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_463c1624e775a7b37ab2,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2754,40393,40395,40394,"Jan 18, 2025 21:45:51.753737000 GMT",1737236751.753737,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_1569dc034c6766ff6317,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2756,40403,40452,40428,"Jan 18, 2025 21:45:52.026723000 GMT",1737236752.026723,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_f6b4c09ac048f3913397,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2758,40498,40553,40526,"Jan 18, 2025 21:45:56.202384000 GMT",1737236756.202384,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_1a0ddd9d85f51e53d403,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2760,40569,40619,40594,"Jan 18, 2025 21:45:58.329531000 GMT",1737236758.329531,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_6b586857e1b83325c031,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2762,40625,40665,40645,"Jan 18, 2025 21:46:00.468662000 GMT",1737236760.468662,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_b8378ead6a0c1ad3b203,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2764,40729,40782,40756,"Jan 18, 2025 21:46:03.432482000 GMT",1737236763.432482,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_b3c9566259ae58474e6f,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2766,40874,40890,40882,"Jan 18, 2025 21:46:05.279676000 GMT",1737236765.279676,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_924299a86e6e9284a756,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2768,40963,40983,40973,"Jan 18, 2025 21:46:07.067565000 GMT",1737236767.067565,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
ckbr_45a5c5b36cf99c37e5d0,support_v2_extension_plan_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2770,41014,41019,41017,"Jan 18, 2025 21:46:08.752251000 GMT",1737236768.752251,frame.time,raw/malicious/network-scanning/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_scenario_token_match,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,high_unique_full_target_time_range,500,32,False,False,True,diagnostic_materialization_only_quarantined,,False,False,False,True,True,True,diagnostic_latest_nonoverlap_segments_one_midpoint_each_query500_trainval_segment_disjoint_then_temporal_gate,row_frame.time_range_unique_cover_overrides_label_name_scenario_heuristic,True,1737236014.326398,1737236386.608933,True,False,same_capture_candidate_occurs_after_already_frozen_future_query
