sample_id,asset_version,source_role,exact_attack_label,semantic_attack_group,region_id,phase,segment_id,source_file,device_or_source_group,pcap_path,csv_path,csv_row_index,pcap_packet_index,csv_timestamp,pcap_timestamp,timestamp_alignment_status,selection_round,selection_reason,selection_rank_within_label,bank_partition,memory_status,provenance_hash,global_candidate_id,chunk_id,row_index_within_chunk,feature_row_index_global,state_strategy
support_000115,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_bd932a2b754c,tail_gt_10000,2851,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1481143,653,1737131854.020870,1737131854.020870,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,32,support_train,active,42244478b963721fdb16e284c6fbef5c2de9c2ec4f96435bd4759031950c0b4c,cand_00000345,1,345,345,train_state_then_eval_online_past_only
support_000116,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_e8c67037b292,tail_gt_10000,12753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9834116,470204,1737131656.039022,1737131656.039022,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,33,support_train,active,5f9e9bbacc08d6c20151c4ac4611bd9247ca23598d5022c348067d3576de232a,cand_00037333,10,843,37333,train_state_then_eval_online_past_only
support_000117,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_e8c67037b292,tail_gt_10000,12753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9833880,469968,1737131655.927105,1737131655.927105,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,34,support_train,active,75c9402ca6010a914431efdd84a977c03a67d1023f9924c9ede6e0613088fcff,cand_00037118,10,628,37118,train_state_then_eval_online_past_only
support_000119,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_e8c67037b292,tail_gt_10000,12753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9834382,470470,1737131656.171538,1737131656.171538,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,36,support_train,active,7cab6b5e59b3af6fe900777875b40307c98899d3dd94375f865d69a2cefb6ec6,cand_00037592,10,1102,37592,train_state_then_eval_online_past_only
support_000120,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_e8c67037b292,tail_gt_10000,12753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9835456,471544,1737131656.682881,1737131656.682881,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,37,support_train,active,d62e9c7fc5549ae09b1683d6faea002ddae3a809677834b9d3317c13cc20954f,cand_00038584,10,2094,38584,train_state_then_eval_online_past_only
support_000121,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_e8c67037b292,tail_gt_10000,12753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9833324,469412,1737131655.723995,1737131655.723995,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,38,support_train,active,56cc0f90dfce9fe5c34366f6f27e969051bf0b2bec1178723eaacaa9c7149743,cand_00036609,10,119,36609,train_state_then_eval_online_past_only
support_000123,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_bd932a2b754c,tail_gt_10000,2851,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1481332,842,1737131854.024492,1737131854.024492,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,40,support_train,active,315aa569507d4a303b825896c285a1fc3b93faabeba7ec254dbde3f66628c4b6,cand_00000534,1,534,534,train_state_then_eval_online_past_only
support_000124,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_e8c67037b292,tail_gt_10000,12753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9833303,469391,1737131655.702357,1737131655.702357,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,41,support_train,active,3e93813827922b7e911f11aac8f984c71f3d2774c6f62c999d910c405e34bb85,cand_00036588,10,98,36588,train_state_then_eval_online_past_only
support_000125,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_e8c67037b292,tail_gt_10000,12753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9833777,469865,1737131655.884900,1737131655.884900,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,42,support_train,active,c059e5b28d28e2b1be4eb6a87773a9607f493975f01e9d56fca56626220960d4,cand_00037036,10,546,37036,train_state_then_eval_online_past_only
support_000127,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_e8c67037b292,tail_gt_10000,12753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9834799,470887,1737131656.362223,1737131656.362223,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,44,support_train,active,b6c455b47b245bbe4e2f9eeede338b1180d60a128c5fcff61c2006fbc0964f44,cand_00037961,10,1471,37961,train_state_then_eval_online_past_only
support_000128,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_e8c67037b292,tail_gt_10000,12753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9834114,470202,1737131656.037756,1737131656.037756,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,45,support_train,active,c6469534866905682964ecd6118aa2e410c1300250b527e344a78ec31bfe46e3,cand_00037331,10,841,37331,train_state_then_eval_online_past_only
support_000129,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_e8c67037b292,tail_gt_10000,12753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9835479,471567,1737131656.684979,1737131656.684979,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,46,support_train,active,10b0831162f21d4ba14a0088ccb6220f504ff05fba88307c40c827c7e9432c2d,cand_00038588,10,2098,38588,train_state_then_eval_online_past_only
support_000131,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_bd932a2b754c,tail_gt_10000,2851,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1481667,1177,1737131854.174425,1737131854.174425,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,48,support_train,active,73759d5c9fa73e60ead2775f6668dbcaf1d522b06922b858dea3cd6d379b5fea,cand_00000869,1,869,869,train_state_then_eval_online_past_only
support_000132,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_e8c67037b292,tail_gt_10000,12753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9833268,469356,1737131655.668463,1737131655.668463,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,49,support_train,active,8f0f4a6fb8bffa6fa2b8da93996cd711ad9bb06c9c923d59803c6e8fef812bdc,cand_00036555,10,65,36555,train_state_then_eval_online_past_only
support_000133,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_e8c67037b292,tail_gt_10000,12753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9834240,470328,1737131656.100491,1737131656.100491,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,50,support_train,active,de4cf0fed34acc2739c9d3f409ba1de8bebd2e38b8399e36b2addd84eac32099,cand_00037454,10,964,37454,train_state_then_eval_online_past_only
support_000135,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_bd932a2b754c,tail_gt_10000,2851,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1482145,1655,1737131854.421055,1737131854.421055,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,52,support_train,active,554d600d4dd1ce897493ad18da21c47d34a306ec905d8e07388fe5f8718598e6,cand_00001347,1,1347,1347,train_state_then_eval_online_past_only
support_000136,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_bd932a2b754c,tail_gt_10000,2851,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1482800,2310,1737131854.758524,1737131854.758524,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,53,support_train,active,7e7fb3ccb6fbf714368055aacf857cec921768fa3650058a9a3dc95f864be55b,cand_00002002,1,2002,2002,train_state_then_eval_online_past_only
support_000137,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_e8c67037b292,tail_gt_10000,12753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9833228,469316,1737131655.629358,1737131655.629358,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,54,support_train,active,793d4e7226d5dd730228882904fb5c12cf11a351acc1cf7c538346b315ea30d8,cand_00036517,10,27,36517,train_state_then_eval_online_past_only
support_000139,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin ICMP Flooding,merlin,region_e8c67037b292,tail_gt_10000,12753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9833437,469525,1737131655.793962,1737131655.793962,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,56,support_train,active,60b57fbcc814bf1f05d25d3a4cc8b451b00390f1365d120a272b10a08105467b,cand_00036700,10,210,36700,train_state_then_eval_online_past_only
support_000140,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10039575,675736,1737132810.837680,1737132810.837680,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,0,support_train,active,3a2ab966b651bc2014e23dca8f4a84216d5dfd01fc6d2e853b853a29d65f79ca,cand_00041481,11,2489,41481,train_state_then_eval_online_past_only
support_000141,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10039915,676075,1737132810.997616,1737132810.997615,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,1,support_train,active,36c5753eb34c8f7783f20ed2d81d34eec42381706ecb5962d3d80652c8cb3e66,cand_00041792,11,2800,41792,train_state_then_eval_online_past_only
support_000142,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10042264,678424,1737132812.118981,1737132812.118979,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,2,support_train,active,c13fd98a1ec137c6aba0f2d48475cafd63f1633ff7dd0d9c6d662eab8ed2e6d3,cand_00043959,11,4967,43959,train_state_then_eval_online_past_only
support_000144,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10036895,673056,1737132809.549626,1737132809.549626,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,4,support_train,active,6227fd08a7d9b6d10fe8ba2ae1b215528f4dd4b7c38fc2906855e96b01d38684,cand_00038993,11,1,38993,train_state_then_eval_online_past_only
support_000145,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10036894,673055,1737132809.548598,1737132809.548598,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,5,support_train,active,84e8618000982a38ddc1887b287fe81bac1e4d275c6b80629c8945e703d2987f,cand_00038992,11,0,38992,train_state_then_eval_online_past_only
support_000146,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_077018d36485,tail_gt_10000,2869,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1495451,15011,1737132980.788627,1737132980.788627,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,6,support_train,active,b1040d950a4c2fc4ceb064bb96f582de80962d147b8013db194e7df49d607790,cand_00002397,2,4,2397,train_state_then_eval_online_past_only
support_000148,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10036907,673068,1737132809.557879,1737132809.557879,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,8,support_train,active,9e5100ac169ed496bcc0ac6eff51105c4a2c204a669d056159248849eb618b88,cand_00039005,11,13,39005,train_state_then_eval_online_past_only
support_000149,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_077018d36485,tail_gt_10000,2869,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1495447,15007,1737132980.787076,1737132980.787076,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,9,support_train,active,e008c63a75222b9982b1bf8723c43ac49ce77914b450079afeeb02f4971c49ee,cand_00002393,2,0,2393,train_state_then_eval_online_past_only
support_000150,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_077018d36485,tail_gt_10000,2869,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1495449,15009,1737132980.788592,1737132980.788592,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,10,support_train,active,5c54f699d57d838c63d569a0688f863776e639a0202ad0037ee73ff4b5dab729,cand_00002395,2,2,2395,train_state_then_eval_online_past_only
support_000152,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10037147,673308,1737132809.670208,1737132809.670208,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,12,support_train,active,56d78b0b0b62c3186d56895ca4ca577c91a2104cf0e80751b54625fcd216e838,cand_00039223,11,231,39223,train_state_then_eval_online_past_only
support_000153,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10036897,673058,1737132809.551722,1737132809.551722,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,13,support_train,active,f969f4ba96fd9fd9bce148ab5aa26987ae3c6abe8ef59edde570aaaa13f9619d,cand_00038995,11,3,38995,train_state_then_eval_online_past_only
support_000154,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10036903,673064,1737132809.555617,1737132809.555617,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,14,support_train,active,8a2a24d4dda9b8376a7a3fa0d7e0cc2f30a400f28aec582fc4a3c2295e78f4a6,cand_00039001,11,9,39001,train_state_then_eval_online_past_only
support_000156,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_077018d36485,tail_gt_10000,2869,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1495454,15014,1737132980.790051,1737132980.790051,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,16,support_train,active,3cfb55701559349c3ae67d68dc434c8a05e6a7b0754222dd576740ea586c5ffa,cand_00002400,2,7,2400,train_state_then_eval_online_past_only
support_000157,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_077018d36485,tail_gt_10000,2869,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1495453,15013,1737132980.790019,1737132980.790019,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,17,support_train,active,e68c1d130637e4adcf35b74f14ad923295e8e1e86e2031de39c1c94f73be7629,cand_00002399,2,6,2399,train_state_then_eval_online_past_only
support_000158,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_077018d36485,tail_gt_10000,2869,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1495448,15008,1737132980.787132,1737132980.787132,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,18,support_train,active,c4c654098bb40b4fcd1921d6ae7e72e2734e3589553957cb57d78b1208b87553,cand_00002394,2,1,2394,train_state_then_eval_online_past_only
support_000160,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_077018d36485,tail_gt_10000,2869,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1495512,15072,1737132980.820453,1737132980.820453,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,20,support_train,active,4a6ce3bd045ed0b6afae653f3a55ed15c6fe32e752803a71ded07e0137803830,cand_00002458,2,65,2458,train_state_then_eval_online_past_only
support_000161,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10036902,673063,1737132809.555590,1737132809.555590,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,21,support_train,active,7f3e2f487dc918fb736a2404bf44ef5ad3aabf4186fc6873b0ef3ce6bc8b5866,cand_00039000,11,8,39000,train_state_then_eval_online_past_only
support_000162,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10042268,678429,1737132812.119668,1737132812.119668,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,22,support_train,active,fdb116fd13957d980a3fe7b67a51059f0cb59ebb88c1642879e3bc33d499e47e,cand_00043960,11,4968,43960,train_state_then_eval_online_past_only
support_000164,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10036960,673121,1737132809.575419,1737132809.575419,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,24,support_train,active,2abec8b72090e2da276b53c81ba6cca127ab285f4ef7e20e8332fdcb33bcdae4,cand_00039040,11,48,39040,train_state_then_eval_online_past_only
support_000165,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10037152,673313,1737132809.672624,1737132809.672624,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,25,support_train,active,36fbcbc850afbefb5158cd46b430448f7fce6095fdf8d68fb9926b5457f63149,cand_00039228,11,236,39228,train_state_then_eval_online_past_only
support_000166,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10036916,673077,1737132809.561551,1737132809.561551,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,26,support_train,active,7ebafc3a58b815a05c3db82434bb0732036299e9bf5dbbb18232ceb324df8943,cand_00039014,11,22,39014,train_state_then_eval_online_past_only
support_000168,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10036904,673065,1737132809.555627,1737132809.555627,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,28,support_train,active,e0aca9c3f89af6d6ca992cbaaba3d8daca18b6882f6e0b9c196f1904631e080c,cand_00039002,11,10,39002,train_state_then_eval_online_past_only
support_000169,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_077018d36485,tail_gt_10000,2869,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1495452,15012,1737132980.788656,1737132980.788656,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,29,support_train,active,a0157a06db338e05b95ad9039599099296160e6de4b25e5d4a317ec53907c255,cand_00002398,2,5,2398,train_state_then_eval_online_past_only
