contract_id,contract_role,order,global_id,source_asset,source_index,source_role,csv_member,device_hint,attack_type,phase_bucket,recorded_index,packet_index,packet_timestamp_epoch,selection_policy
phase_balanced_dev_v2,support_train,93,medium_attack_support_role:11264,medium_attack_support_role,11264,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,64,1030,1737235783.322464,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,94,medium_attack_support_role:11290,medium_attack_support_role,11290,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,90,1056,1737235784.519844,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,95,medium_attack_support_role:11291,medium_attack_support_role,11291,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,91,1057,1737235784.524337,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,96,medium_attack_support_role:11370,medium_attack_support_role,11370,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,170,1136,1737235786.841883,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,97,medium_attack_support_role:11372,medium_attack_support_role,11372,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,172,1138,1737235786.841939,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,98,medium_attack_support_role:11380,medium_attack_support_role,11380,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,180,1146,1737235787.379328,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,99,medium_attack_support_role:11403,medium_attack_support_role,11403,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,203,1169,1737235788.145438,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,100,medium_attack_support_role:11404,medium_attack_support_role,11404,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,204,1170,1737235788.145479,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,101,medium_attack_support_role:11405,medium_attack_support_role,11405,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,205,1171,1737235788.149607,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,102,medium_attack_support_role:11406,medium_attack_support_role,11406,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,206,1172,1737235788.17243,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,103,medium_attack_support_role:11422,medium_attack_support_role,11422,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,222,1188,1737235788.319023,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,104,medium_attack_support_role:11424,medium_attack_support_role,11424,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,224,1190,1737235788.319136,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,105,medium_attack_support_role:11752,medium_attack_support_role,11752,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,552,1518,1737235800.979269,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,106,medium_attack_support_role:11760,medium_attack_support_role,11760,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,560,1526,1737235801.513708,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,107,medium_attack_support_role:11761,medium_attack_support_role,11761,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,561,1527,1737235801.517884,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,108,medium_attack_support_role:11763,medium_attack_support_role,11763,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,563,1529,1737235801.521471,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,109,medium_attack_support_role:11765,medium_attack_support_role,11765,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,565,1531,1737235801.571876,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,110,medium_attack_support_role:11767,medium_attack_support_role,11767,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,567,1533,1737235801.572746,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,111,medium_attack_support_role:11784,medium_attack_support_role,11784,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,584,1550,1737235801.721153,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,112,medium_attack_support_role:11796,medium_attack_support_role,11796,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,596,1562,1737235802.485563,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,113,medium_attack_support_role:11814,medium_attack_support_role,11814,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,614,1580,1737235803.483569,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,114,medium_attack_support_role:9684,medium_attack_support_role,9684,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,early_50_499,84,2116,1737235796.123534,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,115,medium_attack_support_role:9706,medium_attack_support_role,9706,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,early_50_499,106,2138,1737235797.14642,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,116,medium_attack_support_role:9718,medium_attack_support_role,9718,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,early_50_499,118,2150,1737235797.57439,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,117,medium_attack_support_role:9719,medium_attack_support_role,9719,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,early_50_499,119,2151,1737235797.574418,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,118,medium_attack_support_role:9720,medium_attack_support_role,9720,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,early_50_499,120,2152,1737235797.578974,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,119,medium_attack_support_role:9721,medium_attack_support_role,9721,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,early_50_499,121,2153,1737235797.578996,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,120,medium_attack_support_role:9722,medium_attack_support_role,9722,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,early_50_499,122,2154,1737235797.579115,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,121,medium_attack_support_role:9723,medium_attack_support_role,9723,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,early_50_499,123,2155,1737235797.584175,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,122,medium_attack_support_role:9724,medium_attack_support_role,9724,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,early_50_499,124,2156,1737235797.584284,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,123,medium_attack_support_role:9725,medium_attack_support_role,9725,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,early_50_499,125,2157,1737235797.589294,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,124,medium_attack_support_role:9761,medium_attack_support_role,9761,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,early_50_499,161,2193,1737235799.188123,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,125,medium_attack_support_role:9814,medium_attack_support_role,9814,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,early_50_499,214,2246,1737235802.009301,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,126,medium_attack_support_role:9816,medium_attack_support_role,9816,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,early_50_499,216,2248,1737235802.476378,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
phase_balanced_dev_v2,support_train,127,medium_attack_support_role:9837,medium_attack_support_role,9837,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,early_50_499,237,2269,1737235803.54582,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,0,medium_attack_support_role:10101,medium_attack_support_role,10101,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,mid_500_1999,501,2533,1737235814.811869,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,1,medium_attack_support_role:10158,medium_attack_support_role,10158,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,mid_500_1999,558,2590,1737235817.435045,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,2,medium_attack_support_role:10199,medium_attack_support_role,10199,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,mid_500_1999,599,2631,1737235818.685634,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,3,medium_attack_support_role:10201,medium_attack_support_role,10201,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,mid_500_1999,601,2633,1737235818.685634,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,4,medium_attack_support_role:10202,medium_attack_support_role,10202,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,mid_500_1999,602,2634,1737235818.692134,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,5,medium_attack_support_role:10216,medium_attack_support_role,10216,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,mid_500_1999,616,2648,1737235819.186875,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,6,medium_attack_support_role:10217,medium_attack_support_role,10217,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,mid_500_1999,617,2649,1737235819.18692,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,7,medium_attack_support_role:10220,medium_attack_support_role,10220,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,mid_500_1999,620,2652,1737235819.196871,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,8,medium_attack_support_role:10221,medium_attack_support_role,10221,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,mid_500_1999,621,2653,1737235819.19691,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,9,medium_attack_support_role:10223,medium_attack_support_role,10223,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,mid_500_1999,623,2655,1737235819.271476,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,10,medium_attack_support_role:10227,medium_attack_support_role,10227,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,mid_500_1999,627,2659,1737235819.275438,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,11,medium_attack_support_role:10228,medium_attack_support_role,10228,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,mid_500_1999,628,2660,1737235819.279694,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,12,medium_attack_support_role:10234,medium_attack_support_role,10234,attack_support,processed/iotsim-air-quality-1.csv,air-quality,mirai-infection,mid_500_1999,634,2666,1737235819.4162,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,13,medium_attack_support_role:10453,medium_attack_support_role,10453,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,53,916,1737235785.77275,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,14,medium_attack_support_role:10469,medium_attack_support_role,10469,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,69,932,1737235786.647796,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,15,medium_attack_support_role:10475,medium_attack_support_role,10475,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,75,938,1737235786.711509,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,16,medium_attack_support_role:10481,medium_attack_support_role,10481,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,81,944,1737235786.782016,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,17,medium_attack_support_role:10482,medium_attack_support_role,10482,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,82,945,1737235786.788767,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,18,medium_attack_support_role:10497,medium_attack_support_role,10497,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,97,960,1737235787.476582,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,19,medium_attack_support_role:10501,medium_attack_support_role,10501,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,101,964,1737235787.799878,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,20,medium_attack_support_role:10537,medium_attack_support_role,10537,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,137,1000,1737235788.759564,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,21,medium_attack_support_role:10538,medium_attack_support_role,10538,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,138,1001,1737235788.759609,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,22,medium_attack_support_role:10540,medium_attack_support_role,10540,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,140,1003,1737235788.824726,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,23,medium_attack_support_role:10547,medium_attack_support_role,10547,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,147,1010,1737235789.066597,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,24,medium_attack_support_role:10548,medium_attack_support_role,10548,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,148,1011,1737235789.069284,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,25,medium_attack_support_role:10560,medium_attack_support_role,10560,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,160,1023,1737235789.337505,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,26,medium_attack_support_role:10593,medium_attack_support_role,10593,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,193,1056,1737235790.278205,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,27,medium_attack_support_role:10600,medium_attack_support_role,10600,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,200,1063,1737235790.287621,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,28,medium_attack_support_role:10616,medium_attack_support_role,10616,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,216,1079,1737235791.073255,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,29,medium_attack_support_role:10636,medium_attack_support_role,10636,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,236,1099,1737235791.361018,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,30,medium_attack_support_role:10645,medium_attack_support_role,10645,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,245,1108,1737235791.640534,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,31,medium_attack_support_role:10650,medium_attack_support_role,10650,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,early_50_499,250,1113,1737235791.895973,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,32,medium_attack_support_role:10901,medium_attack_support_role,10901,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,mid_500_1999,501,1364,1737235797.875178,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,33,medium_attack_support_role:10904,medium_attack_support_role,10904,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,mid_500_1999,504,1367,1737235797.8791,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,34,medium_attack_support_role:10912,medium_attack_support_role,10912,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,mid_500_1999,512,1375,1737235797.91715,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,35,medium_attack_support_role:10928,medium_attack_support_role,10928,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,mid_500_1999,528,1391,1737235798.020935,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,36,medium_attack_support_role:10953,medium_attack_support_role,10953,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,mid_500_1999,553,1416,1737235799.129867,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,37,medium_attack_support_role:10961,medium_attack_support_role,10961,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,mid_500_1999,561,1424,1737235799.189121,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,38,medium_attack_support_role:10977,medium_attack_support_role,10977,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,mid_500_1999,577,1440,1737235800.217811,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,39,medium_attack_support_role:11001,medium_attack_support_role,11001,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,mid_500_1999,601,1464,1737235801.515719,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,40,medium_attack_support_role:11006,medium_attack_support_role,11006,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,mid_500_1999,606,1469,1737235801.573302,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,41,medium_attack_support_role:11017,medium_attack_support_role,11017,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,mid_500_1999,617,1480,1737235801.619477,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,42,medium_attack_support_role:11022,medium_attack_support_role,11022,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,mid_500_1999,622,1485,1737235801.623668,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,43,medium_attack_support_role:11032,medium_attack_support_role,11032,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,mid_500_1999,632,1495,1737235801.6756,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,44,medium_attack_support_role:11034,medium_attack_support_role,11034,attack_support,processed/iotsim-city-power-1.csv,city-power,mirai-infection,mid_500_1999,634,1497,1737235801.675722,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,45,medium_attack_support_role:11250,medium_attack_support_role,11250,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,50,1016,1737235782.515852,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,46,medium_attack_support_role:11251,medium_attack_support_role,11251,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,51,1017,1737235782.519669,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,47,medium_attack_support_role:11264,medium_attack_support_role,11264,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,64,1030,1737235783.322464,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,48,medium_attack_support_role:11290,medium_attack_support_role,11290,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,90,1056,1737235784.519844,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,49,medium_attack_support_role:11291,medium_attack_support_role,11291,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,91,1057,1737235784.524337,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,50,medium_attack_support_role:11295,medium_attack_support_role,11295,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,95,1061,1737235784.572821,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,51,medium_attack_support_role:11310,medium_attack_support_role,11310,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,110,1076,1737235784.633949,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,52,medium_attack_support_role:11370,medium_attack_support_role,11370,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,170,1136,1737235786.841883,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,53,medium_attack_support_role:11372,medium_attack_support_role,11372,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,172,1138,1737235786.841939,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,54,medium_attack_support_role:11380,medium_attack_support_role,11380,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,180,1146,1737235787.379328,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,55,medium_attack_support_role:11389,medium_attack_support_role,11389,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,189,1155,1737235787.802787,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,56,medium_attack_support_role:11402,medium_attack_support_role,11402,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,202,1168,1737235788.140746,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,57,medium_attack_support_role:11403,medium_attack_support_role,11403,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,203,1169,1737235788.145438,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,58,medium_attack_support_role:11404,medium_attack_support_role,11404,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,204,1170,1737235788.145479,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,59,medium_attack_support_role:11405,medium_attack_support_role,11405,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,205,1171,1737235788.149607,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,60,medium_attack_support_role:11406,medium_attack_support_role,11406,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,206,1172,1737235788.17243,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,61,medium_attack_support_role:11414,medium_attack_support_role,11414,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,214,1180,1737235788.190246,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,62,medium_attack_support_role:11422,medium_attack_support_role,11422,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,222,1188,1737235788.319023,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,63,medium_attack_support_role:11424,medium_attack_support_role,11424,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,early_50_499,224,1190,1737235788.319136,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,64,medium_attack_support_role:11752,medium_attack_support_role,11752,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,552,1518,1737235800.979269,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,65,medium_attack_support_role:11760,medium_attack_support_role,11760,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,560,1526,1737235801.513708,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,66,medium_attack_support_role:11761,medium_attack_support_role,11761,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,561,1527,1737235801.517884,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,67,medium_attack_support_role:11762,medium_attack_support_role,11762,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,562,1528,1737235801.517931,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,68,medium_attack_support_role:11763,medium_attack_support_role,11763,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,563,1529,1737235801.521471,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,69,medium_attack_support_role:11765,medium_attack_support_role,11765,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,565,1531,1737235801.571876,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
medium_only_phase_balanced_control,support_train,70,medium_attack_support_role:11767,medium_attack_support_role,11767,attack_support,processed/iotsim-combined-cycle-10.csv,combined-cycle,mirai-infection,mid_500_1999,567,1533,1737235801.572746,stratified_by_source_file_attack_phase_then_kcenter_or_even_time
